P_ID,TB_SC,PA-AB,AB,RUN,RBI,HIT,SH+SF,KK,AVG,SB_trial,BABIP
71562,B,0,3,1,0,1,0,1,0.3333333333333333,0,0.5
71837,T,1,1,1,0,0,0,0,0.0,0,0.0
71857,T,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
72860,T,0,1,0,0,0,0,0,0.0,0,0.0
74540,B,2,1,0,0,0,0,0,0.0,0,0.0
74846,T,0,2,0,0,0,0,0,0.0,0,0.0
75151,T,0,2,0,0,0,0,0,0.0,0,0.0
75847,T,1,2,0,1,0,0,1,0.0,0,0.0
76313,B,0,4,2,3,3,0,0,0.75,0,0.6666666666666666
76509,B,1,3,2,1,2,0,0,0.6666666666666666,1,0.6666666666666666
76802,T,0,2,0,0,0,0,0,0.0,0,0.0
76812,T,1,1,0,0,0,0,1,0.0,0,0.0
76849,T,1,1,0,0,0,0,0,0.0,0,0.0
77532,B,0,4,2,2,2,0,0,0.5,0,0.3333333333333333
60456,T,0,5,2,1,2,0,0,0.4,0,0.4
62404,T,1,5,2,1,1,0,0,0.2,0,0.2
62415,T,1,5,1,0,0,0,1,0.0,0,0.0
63440,T,0,1,0,0,1,0,0,1.0,0,1.0
64004,B,0,1,0,0,0,0,0,0.0,0,0.0
64006,B,0,2,0,0,1,0,0,0.5,0,0.5
64007,B,0,4,2,3,2,0,1,0.5,0,0.5
64166,B,0,1,0,0,0,0,0,0.0,0,0.0
64499,T,0,0,0,0,0,0,0,0.0,0,0.0
66452,T,1,4,2,1,1,0,0,0.25,0,0.25
70553,B,0,2,0,1,1,0,0,0.5,0,0.5
71432,T,0,4,0,0,0,0,1,0.0,0,0.0
72443,T,1,4,1,2,3,0,0,0.75,0,0.75
72466,T,0,1,0,0,0,0,1,0.0,0,0.0
73113,B,1,3,1,1,1,0,0,0.3333333333333333,0,0.0
73153,B,0,4,0,0,0,0,1,0.0,0,0.0
74339,B,1,2,1,0,0,0,0,0.0,0,0.0
77609,B,0,4,0,0,0,0,1,0.0,0,0.0
78467,T,0,1,0,0,1,0,0,1.0,0,1.0
78517,B,0,5,0,0,0,0,2,0.0,0,0.0
78892,B,0,2,1,0,1,0,0,0.5,0,0.5
79364,B,0,2,0,0,0,0,1,0.0,0,0.0
79402,T,0,4,2,0,2,0,0,0.5,2,0.5
79456,T,1,3,0,1,1,1,0,0.3333333333333333,0,0.3333333333333333
79465,T,0,0,0,0,0,0,0,0.0,0,0.0
95436,T,1,4,1,1,2,0,0,0.5,0,0.5
99810,B,0,4,1,1,1,0,0,0.25,0,0.0
61353,T,0,5,1,0,1,0,1,0.2,0,0.25
61700,B,0,4,1,1,1,0,0,0.25,0,0.0
62700,B,0,2,0,0,1,0,0,0.5,0,0.5
64086,B,0,2,0,0,0,0,1,0.0,0,0.0
64300,T,1,3,1,1,1,0,1,0.3333333333333333,0,0.5
64346,T,1,3,1,1,2,0,1,0.6666666666666666,0,1.0
66306,T,2,3,1,0,0,0,0,0.0,0,0.0
66740,B,0,4,0,1,1,0,1,0.25,0,0.3333333333333333
71347,B,0,4,0,0,1,0,0,0.25,0,0.25
71610,B,1,2,0,0,2,1,0,1.0,1,1.0
71752,B,0,4,0,0,2,0,1,0.5,0,0.6666666666666666
73136,B,0,4,1,1,1,0,1,0.25,0,0.3333333333333333
73342,T,0,5,0,0,1,0,3,0.2,0,0.5
73602,B,0,2,0,0,0,0,0,0.0,0,0.0
74729,B,0,1,1,1,1,0,0,1.0,0,0.0
75808,B,0,4,1,0,1,0,0,0.25,0,0.25
77463,T,2,2,1,0,0,0,2,0.0,0,0.0
77564,T,1,3,1,0,0,0,1,0.0,0,0.0
78168,T,1,4,0,1,0,0,1,0.0,0,0.0
79365,T,0,4,0,2,1,0,2,0.25,0,0.5
98144,B,0,2,0,0,0,0,1,0.0,0,0.0
61102,T,0,4,0,1,2,0,0,0.5,0,0.5
61186,T,0,5,0,0,0,0,0,0.0,0,0.0
61743,B,1,0,0,0,0,0,0,0.0,0,0.0
62164,T,2,3,1,0,1,0,2,0.3333333333333333,0,1.0
63123,T,0,2,0,0,0,0,2,0.0,0,0.0
63634,B,0,4,0,1,2,0,0,0.5,0,0.5
64153,T,0,5,1,2,1,0,1,0.2,0,0.25
64699,B,0,4,1,1,1,0,1,0.25,1,0.3333333333333333
65103,T,0,5,1,0,2,0,0,0.4,1,0.4
65115,T,1,0,1,0,0,0,0,0.0,0,0.0
70410,B,0,4,1,1,1,0,0,0.25,0,0.25
70756,B,1,3,0,0,0,0,0,0.0,1,0.0
71207,B,0,3,0,0,1,0,1,0.3333333333333333,0,0.5
71842,T,0,0,0,0,0,0,0,0.0,0,0.0
72133,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
72303,B,0,3,0,0,0,0,2,0.0,0,0.0
74605,B,0,4,1,0,2,0,0,0.5,0,0.5
76100,T,0,5,3,4,3,0,1,0.6,0,0.5
77648,B,0,0,0,0,0,0,0,0.0,0,0.0
78217,T,0,0,0,0,0,0,0,0.0,0,0.0
78629,B,1,3,1,1,1,0,1,0.3333333333333333,0,0.5
78643,B,0,2,0,0,0,0,1,0.0,0,0.0
78765,B,0,4,0,0,1,0,0,0.25,0,0.25
79150,T,2,3,1,0,0,0,1,0.0,1,0.0
79192,T,0,1,0,1,1,0,0,1.0,0,1.0
79198,T,0,1,0,0,0,0,1,0.0,0,0.0
61204,B,0,1,0,0,0,0,0,0.0,0,0.0
61208,B,1,3,0,1,2,0,0,0.6666666666666666,0,0.6666666666666666
62234,B,0,1,0,0,0,0,1,0.0,0,0.0
62244,B,1,0,1,0,0,0,0,0.0,0,0.0
62907,T,0,5,1,2,4,0,0,0.8,0,0.8
62934,T,0,1,0,0,0,0,0,0.0,0,0.0
62947,T,1,4,1,0,2,0,0,0.5,0,0.5
64914,T,0,5,1,0,2,0,1,0.4,1,0.5
66244,B,0,5,0,0,1,0,1,0.2,0,0.25
73213,T,0,4,1,2,2,0,0,0.5,0,0.5
73306,T,0,1,0,0,0,0,0,0.0,0,0.0
73339,T,0,5,1,2,2,0,0,0.4,0,0.4
74206,B,0,3,0,0,0,0,3,0.0,0,0.0
74465,T,0,4,1,2,2,0,1,0.5,0,0.6666666666666666
75334,B,0,4,0,1,3,0,0,0.75,0,0.75
75441,T,0,0,0,0,0,0,0,0.0,0,0.0
76232,B,0,3,0,0,0,0,0,0.0,0,0.0
76249,B,0,5,0,0,2,0,1,0.4,0,0.5
77248,B,1,2,1,0,1,0,1,0.5,0,1.0
77454,T,0,4,0,0,0,0,2,0.0,0,0.0
78122,T,0,4,1,0,1,0,0,0.25,0,0.25
79215,B,0,2,0,0,0,0,0,0.0,0,0.0
79231,B,0,3,0,0,0,0,1,0.0,0,0.0
79240,B,1,4,0,0,1,0,1,0.25,0,0.3333333333333333
94629,T,1,4,1,0,0,0,0,0.0,0,0.0
60523,B,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
60558,B,0,2,0,0,0,0,1,0.0,0,0.0
64022,B,0,0,0,0,0,0,0,0.0,0,0.0
65523,B,0,4,0,0,0,0,2,0.0,0,0.0
66805,T,0,4,1,0,1,0,1,0.25,1,0.3333333333333333
66833,T,0,1,0,0,0,0,0,0.0,0,0.0
71552,B,1,3,0,1,0,1,1,0.0,0,0.0
71565,B,0,0,0,0,0,0,0,0.0,0,0.0
71837,T,0,4,1,3,2,0,0,0.5,1,0.3333333333333333
71848,T,0,5,1,0,2,0,0,0.4,1,0.4
71857,T,0,0,0,0,0,0,0,0.0,0,0.0
72546,B,0,1,0,0,0,0,0,0.0,0,0.0
74540,B,0,3,0,0,0,0,1,0.0,0,0.0
74846,T,1,4,1,1,2,0,0,0.5,0,0.3333333333333333
75151,T,1,4,1,3,1,1,1,0.25,0,0.0
75847,T,2,3,1,0,0,0,1,0.0,0,0.0
76313,B,1,3,1,0,1,0,1,0.3333333333333333,0,0.5
76509,B,0,4,0,1,1,0,0,0.25,0,0.25
76536,B,0,3,0,0,0,0,1,0.0,0,0.0
76802,T,1,3,1,0,1,0,0,0.3333333333333333,0,0.3333333333333333
76812,T,0,5,1,0,3,0,0,0.6,0,0.6
76849,T,1,3,0,1,0,1,2,0.0,0,0.0
77532,B,0,4,2,1,2,0,1,0.5,0,0.5
77669,B,0,1,0,0,0,0,0,0.0,0,0.0
60456,T,1,3,0,0,0,1,2,0.0,0,0.0
62404,T,2,3,0,0,1,0,1,0.3333333333333333,0,0.5
62415,T,0,5,0,0,1,0,0,0.2,0,0.2
63440,T,0,2,0,0,0,0,0,0.0,0,0.0
64004,B,0,0,0,0,0,0,0,0.0,0,0.0
64006,B,0,0,0,0,0,0,0,0.0,0,0.0
64166,B,0,2,0,0,0,0,1,0.0,0,0.0
64499,T,0,0,0,0,0,0,0,0.0,0,0.0
65005,B,1,3,0,0,0,0,2,0.0,0,0.0
66452,T,1,4,0,0,0,0,0,0.0,0,0.0
70553,B,1,3,0,0,0,0,0,0.0,1,0.0
70646,B,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
71432,T,1,3,1,0,1,0,1,0.3333333333333333,1,0.5
72443,T,0,5,1,0,1,0,0,0.2,0,0.2
72466,T,0,0,0,0,0,0,0,0.0,0,0.0
73113,B,1,3,1,0,1,0,1,0.3333333333333333,0,0.5
73153,B,0,3,0,0,0,0,1,0.0,0,0.0
74339,B,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
77609,B,0,3,0,1,1,0,1,0.3333333333333333,0,0.5
78467,T,0,0,0,0,0,0,0,0.0,1,0.0
78517,B,0,1,0,0,0,0,0,0.0,0,0.0
78892,B,0,2,0,0,0,0,1,0.0,0,0.0
79364,B,0,2,0,0,0,0,0,0.0,0,0.0
79402,T,0,4,0,0,2,0,0,0.5,1,0.5
79456,T,0,1,0,0,0,0,0,0.0,0,0.0
79465,T,0,1,0,1,1,0,0,1.0,0,1.0
95436,T,0,4,1,2,2,0,0,0.5,0,0.3333333333333333
99810,B,1,0,0,0,0,0,0,0.0,0,0.0
60404,B,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
61700,B,0,0,0,0,0,0,0,0.0,0,0.0
62353,T,0,4,1,0,1,0,1,0.25,0,0.3333333333333333
62700,B,0,2,1,1,1,0,1,0.5,0,0.0
64086,B,0,2,0,0,0,0,1,0.0,0,0.0
64300,T,1,3,0,0,0,0,0,0.0,1,0.0
64346,T,1,3,0,0,0,0,1,0.0,0,0.0
66306,T,0,4,1,2,1,0,0,0.25,0,0.0
66740,B,0,4,0,0,0,0,2,0.0,0,0.0
71610,B,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
71752,B,0,5,0,0,2,0,1,0.4,0,0.5
73136,B,1,1,0,0,0,0,1,0.0,0,0.0
73342,T,1,3,1,0,0,0,0,0.0,0,0.0
73602,B,0,3,1,0,1,0,0,0.3333333333333333,0,0.3333333333333333
74729,B,0,5,0,0,3,0,0,0.6,0,0.6
75808,B,0,5,1,2,2,0,0,0.4,0,0.25
77463,T,0,4,1,3,3,0,1,0.75,0,1.0
77564,T,1,3,2,0,1,0,0,0.3333333333333333,0,0.3333333333333333
78168,T,0,5,0,0,0,0,0,0.0,0,0.0
79365,T,0,4,1,2,1,0,1,0.25,0,0.0
95158,B,0,3,0,0,1,0,1,0.3333333333333333,0,0.5
98144,B,0,1,0,0,0,0,1,0.0,0,0.0
60404,T,0,2,0,0,0,0,1,0.0,0,0.0
61700,T,2,2,1,1,0,0,0,0.0,0,0.0
62700,T,1,0,0,1,0,0,0,0.0,0,0.0
62907,B,3,2,1,1,1,0,0,0.5,3,0.5
62934,B,0,4,1,0,1,0,0,0.25,0,0.25
62947,B,0,4,0,1,2,0,1,0.5,0,0.6666666666666666
64086,T,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
64906,B,0,0,0,0,0,0,0,0.0,0,0.0
64914,B,1,3,0,0,0,0,1,0.0,0,0.0
66740,T,0,4,1,1,1,0,1,0.25,0,0.0
66968,B,0,0,0,0,0,0,0,0.0,1,0.0
71347,T,0,0,1,0,0,0,0,0.0,0,0.0
71610,T,1,1,0,0,0,0,1,0.0,0,0.0
71752,T,2,3,1,0,1,0,1,0.3333333333333333,0,0.5
73136,T,0,5,0,0,0,0,0,0.0,0,0.0
73213,B,0,4,1,1,1,0,1,0.25,0,0.0
73306,B,0,0,0,0,0,0,0,0.0,0,0.0
73339,B,1,4,2,0,1,0,1,0.25,0,0.3333333333333333
73602,T,0,0,0,0,0,0,0,0.0,0,0.0
74223,B,0,0,0,0,0,0,0,0.0,0,0.0
74465,B,1,3,0,1,2,0,1,0.6666666666666666,0,1.0
74729,T,2,2,0,0,0,0,1,0.0,0,0.0
75441,B,0,1,0,0,0,0,0,0.0,0,0.0
75808,T,0,5,0,1,2,0,1,0.4,0,0.5
78122,B,1,2,0,0,0,1,0,0.0,0,0.0
94629,B,1,3,0,0,1,0,1,0.3333333333333333,0,0.5
98144,T,0,3,0,0,0,0,2,0.0,0,0.0
61743,T,0,1,0,0,0,0,1,0.0,0,0.0
62668,T,0,0,0,0,0,0,0,0.0,0,0.0
64004,B,0,1,1,0,0,0,1,0.0,0,0.0
64006,B,0,1,0,0,0,0,0,0.0,0,0.0
64007,B,0,0,0,0,0,0,0,0.0,0,0.0
64166,B,0,0,0,0,0,0,0,0.0,0,0.0
64699,T,1,3,0,0,0,0,1,0.0,0,0.0
65005,B,0,4,0,2,2,0,1,0.5,0,0.6666666666666666
70410,T,0,4,0,0,0,0,1,0.0,0,0.0
70553,B,1,1,0,0,1,1,0,1.0,0,1.0
70646,B,0,3,0,0,1,0,1,0.3333333333333333,0,0.5
70756,T,1,3,0,0,0,0,0,0.0,1,0.0
71207,T,1,3,0,0,0,0,1,0.0,0,0.0
72303,T,1,1,0,0,0,0,0,0.0,0,0.0
73113,B,0,4,0,0,0,0,0,0.0,0,0.0
74339,B,0,4,1,0,1,0,0,0.25,0,0.25
74605,T,0,4,0,0,0,0,0,0.0,0,0.0
77609,B,0,4,0,1,1,0,0,0.25,0,0.25
78517,B,0,3,1,0,0,0,0,0.0,1,0.0
78629,T,0,3,0,0,2,0,1,0.6666666666666666,0,1.0
78643,T,0,3,0,0,0,0,1,0.0,0,0.0
78765,T,0,3,0,0,1,0,1,0.3333333333333333,0,0.5
78892,B,1,2,0,0,0,0,0,0.0,0,0.0
99810,B,0,4,1,0,2,0,0,0.5,0,0.5
61102,T,0,3,0,0,0,0,0,0.0,0,0.0
61186,T,0,4,0,0,0,0,1,0.0,0,0.0
62164,T,1,3,1,1,1,0,0,0.3333333333333333,0,0.0
63077,T,0,2,0,0,0,0,0,0.0,0,0.0
64153,T,0,4,0,1,1,0,0,0.25,0,0.25
65103,T,0,4,0,0,1,0,0,0.25,0,0.25
65115,T,0,1,0,0,0,0,0,0.0,0,0.0
66805,B,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
71837,B,0,4,0,0,0,0,0,0.0,0,0.0
71842,T,1,0,0,0,0,0,0,0.0,0,0.0
71848,B,0,3,0,0,0,0,0,0.0,0,0.0
71857,B,0,1,0,0,0,0,0,0.0,0,0.0
72133,T,0,3,0,0,0,0,1,0.0,0,0.0
72860,B,1,0,0,0,0,0,0,0.0,0,0.0
74846,B,0,5,0,0,1,0,1,0.2,0,0.25
75151,B,0,5,0,0,0,0,1,0.0,0,0.0
75847,B,2,3,2,0,1,0,0,0.3333333333333333,0,0.3333333333333333
76100,T,1,3,1,0,1,0,0,0.3333333333333333,0,0.3333333333333333
76802,B,1,3,0,1,2,1,0,0.6666666666666666,0,0.5
76812,B,0,4,1,0,2,0,0,0.5,0,0.5
76849,B,1,4,0,0,1,0,1,0.25,0,0.3333333333333333
78217,T,0,1,0,0,0,0,0,0.0,0,0.0
79150,T,0,4,0,0,0,0,2,0.0,0,0.0
79192,T,0,0,0,0,0,0,0,0.0,0,0.0
79198,T,0,1,0,0,0,0,0,0.0,0,0.0
60456,T,1,3,0,0,1,1,2,0.3333333333333333,0,1.0
60523,B,0,4,0,0,2,0,0,0.5,0,0.5
60558,B,0,2,0,0,0,0,1,0.0,0,0.0
62404,T,1,4,2,1,2,0,0,0.5,0,0.3333333333333333
62415,T,0,5,0,0,0,0,3,0.0,0,0.0
64499,T,0,0,0,0,0,0,0,0.0,0,0.0
65523,B,0,3,0,0,0,0,0,0.0,0,0.0
66452,T,1,4,1,4,2,0,0,0.5,0,0.3333333333333333
71432,T,1,2,1,0,0,0,1,0.0,0,0.0
71552,B,0,4,1,1,2,0,2,0.5,0,1.0
71562,B,0,4,0,1,1,0,1,0.25,0,0.3333333333333333
71565,B,0,1,0,0,0,0,1,0.0,0,0.0
72443,T,2,3,1,1,1,0,1,0.3333333333333333,0,0.0
72466,T,0,0,0,0,0,0,0,0.0,0,0.0
72546,B,0,2,0,0,0,0,0,0.0,0,0.0
74540,B,2,2,1,1,1,0,1,0.5,0,1.0
76313,B,0,4,0,0,0,0,1,0.0,0,0.0
76509,B,0,4,1,0,3,0,1,0.75,1,1.0
77532,B,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
78467,T,0,0,0,0,0,0,0,0.0,0,0.0
79402,T,0,4,1,1,0,0,0,0.0,0,0.0
79456,T,0,4,1,0,2,0,0,0.5,0,0.5
79465,T,1,1,0,0,0,0,0,0.0,0,0.0
95436,T,0,5,0,0,2,0,1,0.4,0,0.5
61204,B,0,1,0,0,0,0,0,0.0,0,0.0
61208,B,0,1,0,0,0,0,0,0.0,0,0.0
61353,T,0,2,0,1,1,0,1,0.5,1,1.0
61366,T,0,1,0,1,1,0,0,1.0,0,1.0
62353,T,0,1,0,0,0,0,1,0.0,0,0.0
64300,T,2,2,1,0,0,0,1,0.0,1,0.0
64346,T,0,4,0,0,1,0,1,0.25,1,0.3333333333333333
66209,B,0,1,1,0,1,0,0,1.0,1,1.0
66244,B,2,3,0,1,0,1,1,0.0,0,0.0
66306,T,1,3,1,1,2,0,0,0.6666666666666666,0,0.5
73342,T,0,4,0,0,1,0,0,0.25,1,0.25
74206,B,1,3,1,0,0,0,1,0.0,0,0.0
75334,B,1,3,0,0,1,0,1,0.3333333333333333,0,0.5
76232,B,0,4,1,3,1,0,1,0.25,0,0.0
76249,B,2,3,1,1,1,0,0,0.3333333333333333,0,0.3333333333333333
76368,T,0,0,0,0,0,0,0,0.0,0,0.0
77248,B,1,3,0,0,1,0,1,0.3333333333333333,1,0.5
77463,T,0,4,0,0,1,0,2,0.25,0,0.5
77564,T,0,4,1,0,1,0,2,0.25,0,0.5
78168,T,1,3,1,0,0,0,2,0.0,0,0.0
79215,B,0,1,0,0,0,0,1,0.0,0,0.0
79231,B,4,1,1,0,0,1,0,0.0,2,0.0
79240,B,0,5,1,1,3,0,1,0.6,0,0.75
79365,T,0,4,0,1,1,0,2,0.25,0,0.5
61700,T,0,4,0,0,0,0,2,0.0,0,0.0
62700,T,1,3,0,0,0,1,0,0.0,0,0.0
62797,T,0,3,0,0,1,0,2,0.3333333333333333,0,1.0
62907,B,0,5,1,1,1,0,1,0.2,0,0.25
62934,B,1,3,1,0,1,0,1,0.3333333333333333,0,0.5
62947,B,0,4,3,0,3,0,0,0.75,0,0.75
64906,B,0,0,0,0,0,0,0,0.0,0,0.0
64914,B,1,3,1,2,1,0,0,0.3333333333333333,0,0.3333333333333333
66740,T,1,2,0,1,1,0,0,0.5,1,0.5
66968,B,0,1,0,0,0,0,0,0.0,0,0.0
71347,T,0,3,0,0,2,0,1,0.6666666666666666,0,1.0
71752,T,1,3,1,0,0,0,1,0.0,0,0.0
73136,T,0,4,0,0,2,0,1,0.5,0,0.6666666666666666
73213,B,0,4,1,2,2,0,1,0.5,0,0.5
73306,B,0,1,0,0,0,0,0,0.0,0,0.0
73339,B,0,4,0,1,0,0,0,0.0,0,0.0
73602,T,0,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
74465,B,0,4,1,3,3,0,1,0.75,0,1.0
75441,B,0,1,0,0,0,0,0,0.0,0,0.0
75808,T,0,4,0,0,0,0,1,0.0,0,0.0
77454,B,0,1,0,0,0,0,0,0.0,0,0.0
78122,B,0,4,1,0,1,0,0,0.25,0,0.25
94629,B,3,1,1,1,1,1,0,1.0,0,0.5
63634,T,0,1,0,0,0,0,0,0.0,0,0.0
63636,T,0,0,0,0,0,0,0,0.0,0,0.0
63704,T,0,1,1,1,1,0,0,1.0,1,1.0
64004,B,0,1,0,0,0,0,0,0.0,0,0.0
64006,B,0,0,0,0,0,0,0,0.0,1,0.0
64166,B,0,0,1,0,0,0,0,0.0,0,0.0
64646,T,0,0,1,0,0,0,0,0.0,0,0.0
64699,T,0,5,1,2,2,0,1,0.4,1,0.5
65005,B,0,4,0,1,1,0,0,0.25,0,0.25
70410,T,0,5,2,0,2,0,0,0.4,1,0.4
70553,B,0,4,0,0,1,0,2,0.25,0,0.5
70646,B,1,3,0,0,1,0,0,0.3333333333333333,0,0.3333333333333333
70756,T,1,4,0,1,0,1,2,0.0,0,0.0
71184,T,0,0,0,0,0,0,0,0.0,0,0.0
71207,T,0,5,0,0,0,0,3,0.0,0,0.0
72303,T,2,2,0,0,1,0,0,0.5,0,0.5
73113,B,0,4,1,0,2,0,1,0.5,0,0.6666666666666666
73153,B,0,1,0,0,0,0,0,0.0,0,0.0
74339,B,0,4,0,1,2,0,0,0.5,0,0.5
74605,T,1,4,1,0,1,0,0,0.25,0,0.25
77609,B,0,4,0,1,1,0,1,0.25,0,0.3333333333333333
77648,T,0,3,0,0,0,0,2,0.0,0,0.0
78517,B,2,3,1,0,2,1,1,0.6666666666666666,1,1.0
78643,T,0,4,0,1,1,0,1,0.25,0,0.3333333333333333
78765,T,1,2,0,0,1,0,0,0.5,0,0.5
78892,B,0,3,0,0,0,0,1,0.0,0,0.0
99810,B,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
61102,T,1,2,0,0,0,0,0,0.0,0,0.0
61186,T,0,4,0,1,0,0,1,0.0,0,0.0
62164,T,2,2,1,0,2,0,0,1.0,0,1.0
62864,B,1,2,0,0,0,0,0,0.0,0,0.0
63077,T,0,0,0,0,0,0,0,0.0,0,0.0
63123,T,0,3,0,0,0,0,2,0.0,0,0.0
64153,T,0,1,0,0,0,0,0,0.0,0,0.0
65103,T,1,3,1,2,1,0,0,0.3333333333333333,0,0.0
66805,B,0,3,0,0,0,0,1,0.0,0,0.0
71837,B,0,3,0,0,0,0,1,0.0,0,0.0
71842,T,0,1,0,0,0,0,0,0.0,0,0.0
71848,B,1,3,1,0,0,0,0,0.0,0,0.0
71857,B,0,0,0,0,0,0,0,0.0,0,0.0
72133,T,0,4,1,0,2,0,0,0.5,0,0.5
74846,B,1,3,0,0,0,0,1,0.0,0,0.0
75151,B,0,4,1,1,1,0,3,0.25,0,0.0
75847,B,0,4,1,2,3,0,0,0.75,0,0.6666666666666666
76100,T,0,1,0,0,0,0,0,0.0,0,0.0
76802,B,1,3,1,1,1,0,1,0.3333333333333333,0,0.0
76812,B,1,2,0,0,0,0,0,0.0,1,0.0
78217,T,1,3,0,0,0,0,1,0.0,0,0.0
79150,T,1,4,0,0,2,0,1,0.5,0,0.6666666666666666
79192,T,0,4,0,0,1,0,0,0.25,0,0.25
60456,T,2,1,1,0,1,0,0,1.0,2,1.0
60523,B,1,4,1,1,1,0,1,0.25,0,0.3333333333333333
62404,T,0,5,1,0,1,0,2,0.2,0,0.3333333333333333
62415,T,1,1,0,0,0,0,0,0.0,0,0.0
63440,T,0,1,0,0,1,0,0,1.0,0,1.0
64499,T,0,0,0,0,0,0,0,0.0,0,0.0
66452,T,0,5,0,1,1,0,2,0.2,0,0.3333333333333333
71432,T,0,5,0,0,2,0,1,0.4,0,0.5
71552,B,0,5,2,0,2,0,0,0.4,0,0.4
71562,B,1,3,0,1,1,0,0,0.3333333333333333,0,0.3333333333333333
71565,B,0,4,0,0,1,0,1,0.25,0,0.3333333333333333
72443,T,1,3,0,0,0,0,2,0.0,0,0.0
72466,T,0,2,1,2,1,0,0,0.5,0,0.0
72546,B,1,3,1,0,1,0,1,0.3333333333333333,0,0.5
74540,B,0,4,1,4,3,0,1,0.75,0,1.0
76313,B,1,4,1,0,1,0,1,0.25,0,0.3333333333333333
76509,B,0,5,0,0,2,0,0,0.4,0,0.4
77532,B,0,5,1,1,3,0,1,0.6,1,0.75
78467,T,0,1,1,0,1,0,0,1.0,0,1.0
79402,T,0,4,0,0,1,0,0,0.25,1,0.25
79456,T,0,3,0,1,1,0,0,0.3333333333333333,0,0.3333333333333333
79465,T,2,0,0,0,0,0,0,0.0,0,0.0
95436,T,0,5,0,0,1,0,2,0.2,0,0.3333333333333333
61366,T,0,1,0,1,1,0,0,1.0,0,1.0
62244,B,0,1,0,0,0,0,0,0.0,0,0.0
62353,T,0,0,0,0,0,0,0,0.0,0,0.0
63360,T,1,5,2,0,1,0,1,0.2,0,0.25
64300,T,2,4,1,1,1,0,1,0.25,1,0.3333333333333333
64346,T,1,3,2,1,1,0,1,0.3333333333333333,1,0.5
66209,B,0,0,1,0,0,0,0,0.0,0,0.0
66244,B,1,5,1,0,0,0,3,0.0,0,0.0
66306,T,0,6,0,1,1,0,1,0.16666666666666666,0,0.2
73342,T,1,6,1,0,3,0,0,0.5,0,0.5
74206,B,0,5,0,2,4,0,1,0.8,1,1.0
75334,B,1,4,2,0,1,0,1,0.25,0,0.3333333333333333
76232,B,1,3,1,1,1,0,0,0.3333333333333333,0,0.0
76249,B,0,6,0,0,0,0,2,0.0,0,0.0
76267,B,0,1,0,0,0,0,0,0.0,0,0.0
76368,T,1,1,0,0,0,1,0,0.0,0,0.0
77248,B,0,5,1,0,2,0,2,0.4,0,0.6666666666666666
77463,T,0,6,1,0,2,0,2,0.3333333333333333,0,0.5
77564,T,1,5,1,1,2,0,2,0.4,0,0.6666666666666666
78168,T,0,7,1,3,3,0,0,0.42857142857142855,1,0.42857142857142855
79215,B,0,5,1,1,2,0,1,0.4,0,0.5
79231,B,0,5,1,3,1,0,1,0.2,0,0.0
79240,B,0,6,1,1,2,0,0,0.3333333333333333,0,0.3333333333333333
79365,T,1,5,0,0,1,0,1,0.2,0,0.25
60404,T,0,0,0,0,0,0,0,0.0,0,0.0
61700,T,0,4,0,0,2,0,0,0.5,0,0.5
62907,B,0,4,0,0,0,0,1,0.0,0,0.0
62934,B,0,2,0,0,0,0,0,0.0,0,0.0
62947,B,1,3,0,0,1,0,1,0.3333333333333333,0,0.5
64086,T,1,3,0,0,0,1,3,0.0,0,0.0
64914,B,1,3,0,1,1,0,1,0.3333333333333333,0,0.5
66740,T,1,3,0,1,1,0,2,0.3333333333333333,0,1.0
66968,B,0,1,0,0,0,0,0,0.0,1,0.0
71347,T,1,4,1,0,1,1,3,0.25,0,1.0
71752,T,1,3,0,1,1,0,0,0.3333333333333333,0,0.3333333333333333
73136,T,0,4,0,0,0,0,2,0.0,0,0.0
73213,B,1,3,0,0,0,1,2,0.0,0,0.0
73306,B,1,0,0,0,0,0,0,0.0,0,0.0
73339,B,0,4,1,0,0,0,0,0.0,0,0.0
74465,B,0,4,0,0,0,0,3,0.0,0,0.0
74729,T,2,2,0,0,0,0,0,0.0,0,0.0
75808,T,0,5,1,0,1,0,2,0.2,0,0.3333333333333333
77454,B,0,0,0,0,0,0,0,0.0,1,0.0
78122,B,0,3,0,0,0,0,0,0.0,0,0.0
94629,B,1,2,0,0,0,0,1,0.0,0,0.0
95158,T,0,0,0,0,0,0,0,0.0,0,0.0
98144,T,3,1,0,0,0,2,0,0.0,0,0.0
61743,T,0,5,2,0,4,0,0,0.8,0,0.8
63634,T,1,3,1,0,2,0,0,0.6666666666666666,0,0.6666666666666666
64004,B,0,0,0,0,0,0,0,0.0,0,0.0
64006,B,0,0,0,0,0,0,0,0.0,0,0.0
