P_ID,TB_SC,INN2,PA-AB,H1,H2,H3,HR,SB_SR,WP,ER,ERA,BABIP,KK9,BB9
76350,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
76430,T,11,0,2,0,0,0,0.0,0,0,0.0,0.2857142857142857,12.272727272727272,0.0
77263,B,9,2,3,0,0,0,0.0,1,0,0.0,0.5,12.0,3.0
79229,B,10,3,5,1,1,0,0.0,0,7,18.9,0.4666666666666667,5.4,8.1
79293,B,6,0,2,0,0,0,1.0,0,1,4.5,0.4,9.0,0.0
79535,B,0,0,1,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0
61323,B,10,6,3,0,0,0,0.0,0,1,2.6999999999999997,0.42857142857142855,8.1,8.1
62966,B,2,1,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
63959,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
65933,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
66748,T,18,3,2,0,0,0,0.0,0,0,0.0,0.125,7.5,4.5
66928,B,7,0,0,0,0,0,0.0,0,0,0.0,0.0,11.571428571428571,0.0
72447,T,5,2,0,0,0,0,1.0,0,0,0.0,0.0,5.4,5.4
74857,T,4,0,0,0,0,0,0.0,0,0,0.0,0.0,20.25,0.0
75867,B,5,2,1,1,0,0,0.0,1,1,5.3999999999999995,0.5,16.2,10.8
60636,T,3,0,1,0,0,0,0.0,0,0,0.0,0.5,9.0,0.0
61643,T,6,1,0,1,0,1,1.0,0,2,9.0,0.2,13.5,4.5
62648,T,1,1,0,1,0,0,0.0,0,0,0.0,0.5,0.0,27.0
64001,B,9,1,1,0,1,0,0.0,0,1,3.0,0.2857142857142857,6.0,3.0
64017,B,0,1,1,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0
66032,B,15,3,6,2,1,1,0.0,0,5,9.0,0.45,5.4,5.4
75620,T,12,5,5,1,0,1,0.0,0,4,9.0,0.4,11.25,11.25
77318,B,3,0,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
97336,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
61891,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
62146,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
63111,T,11,1,5,0,0,2,0.0,1,5,12.272727272727273,0.35714285714285715,4.909090909090909,2.4545454545454546
63810,B,18,0,7,0,0,1,0.5,1,4,6.0,0.3181818181818182,4.5,0.0
70839,T,5,1,0,1,0,0,0.0,0,0,0.0,0.2,5.4,5.4
71118,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,9.0,9.0
73248,B,3,0,1,0,0,1,0.0,0,2,18.0,0.3333333333333333,9.0,0.0
75250,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
76650,T,3,1,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,9.0
76858,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,9.0,9.0
61365,T,2,2,2,0,0,0,0.0,0,2,27.0,0.5,0.0,27.0
61411,T,3,0,0,1,0,0,0.0,0,0,0.0,0.5,18.0,0.0
63935,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
64021,B,15,6,4,1,0,0,0.0,1,1,1.8,0.35714285714285715,9.0,9.0
66440,T,15,1,5,2,0,1,0.5,1,2,3.6,0.4117647058823529,5.4,1.8
71801,B,3,2,1,0,0,0,1.0,0,0,0.0,0.3333333333333333,0.0,18.0
72535,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
72862,B,4,1,0,0,0,0,0.0,0,0,0.0,0.0,6.75,6.75
74630,T,1,1,0,0,0,0,0.0,0,0,0.0,0.0,27.0,27.0
79791,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
72749,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
73241,B,4,6,0,0,0,0,0.0,0,1,6.75,0.0,13.5,27.0
74359,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
74513,B,20,3,5,2,1,0,0.0,0,4,5.3999999999999995,0.4,10.8,2.7
75342,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
75750,T,18,4,8,1,0,0,0.0,0,4,6.0,0.391304347826087,3.0,4.5
76350,T,3,0,0,1,0,0,0.0,0,0,0.0,0.25,0.0,0.0
79293,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
60636,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
62056,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
62648,T,2,1,0,0,0,0,0.0,0,0,0.0,0.0,27.0,13.5
64893,B,7,2,2,1,0,0,0.0,0,2,7.7142857142857135,0.375,7.7142857142857135,7.7142857142857135
70142,T,4,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,13.5,0.0
71845,B,3,2,1,0,0,0,0.0,0,0,0.0,0.5,18.0,18.0
73248,B,3,2,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,18.0
73632,T,8,3,3,0,0,2,1.0,0,4,13.5,0.2727272727272727,3.375,6.75
74838,B,9,1,1,0,0,4,0.0,0,5,15.0,0.125,6.0,3.0
75138,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
76610,T,9,3,0,0,0,0,0.0,0,0,0.0,0.0,9.0,9.0
97336,T,2,0,1,0,0,0,0.0,0,0,0.0,1.0,27.0,0.0
62937,B,20,1,4,0,0,1,0.5,0,1,1.3499999999999999,0.21052631578947367,5.4,1.35
64001,T,1,0,0,2,0,0,0.0,0,1,27.0,1.0,0.0,0.0
64017,T,3,1,1,0,0,0,0.0,0,0,0.0,0.25,0.0,9.0
67845,T,16,1,6,1,0,1,0.0,0,3,5.0625,0.4117647058823529,8.4375,1.6875
72749,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
76350,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
76430,B,3,1,1,0,0,1,0.0,0,1,9.0,0.3333333333333333,9.0,9.0
99563,T,4,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
60146,B,5,1,2,0,0,0,0.0,0,1,5.3999999999999995,0.6666666666666666,16.2,5.4
61891,B,1,1,1,0,1,0,0.0,1,2,54.0,1.0,27.0,27.0
62146,B,2,0,2,2,0,0,0.0,0,4,54.0,0.6666666666666666,0.0,0.0
62528,T,9,7,2,0,0,0,0.0,1,3,9.0,0.2857142857142857,9.0,18.0
62698,B,18,0,5,1,0,1,0.0,0,4,6.0,0.3333333333333333,7.5,0.0
63935,T,9,4,3,0,1,0,0.0,0,1,3.0,0.4444444444444444,6.0,9.0
64596,T,1,1,1,0,0,0,0.0,0,2,54.0,0.5,0.0,27.0
70839,B,2,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
71118,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
72535,T,0,1,1,0,0,0,0.0,0,2,0.0,1.0,0.0,0.0
72551,T,7,0,4,1,0,0,1.0,0,2,7.7142857142857135,0.625,15.428571428571427,0.0
72862,T,1,0,1,1,0,0,0.0,0,1,27.0,0.6666666666666666,0.0,0.0
73226,T,1,0,1,1,0,0,0.0,0,1,27.0,1.0,27.0,0.0
75321,T,1,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
62929,T,6,2,4,2,0,2,0.0,1,6,27.0,0.6,13.5,9.0
62966,T,8,2,5,2,1,0,0.0,0,7,23.625,0.5333333333333333,3.375,3.375
74454,B,18,1,4,0,0,3,0.0,0,3,4.5,0.19047619047619047,3.0,0.0
77446,B,3,1,2,1,0,0,0.0,0,1,9.0,0.6,9.0,9.0
77927,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
78243,T,10,1,2,0,0,0,0.0,0,0,0.0,0.25,10.8,2.7
99445,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
60757,B,1,1,0,1,0,0,0.0,0,0,0.0,0.5,0.0,27.0
66226,T,15,1,5,2,0,0,0.0,1,1,1.8,0.3684210526315789,5.4,1.8
66741,B,3,2,0,0,0,1,0.0,0,2,18.0,0.0,0.0,18.0
72447,B,3,0,1,0,0,0,0.0,0,0,0.0,0.25,0.0,0.0
73801,B,14,6,1,2,0,0,0.0,1,3,5.785714285714286,0.3,11.571428571428571,9.642857142857142
77263,T,6,1,2,0,0,0,0.0,0,0,0.0,0.2857142857142857,0.0,4.5
78760,B,0,1,0,1,0,0,0.0,0,2,0.0,1.0,0.0,0.0
79293,T,6,1,0,0,0,0,0.0,0,0,0.0,0.0,18.0,4.5
79764,B,1,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,27.0
99737,B,5,1,1,0,0,1,0.0,0,1,5.3999999999999995,0.25,5.4,0.0
60634,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
61643,T,4,0,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,13.5,0.0
66628,T,18,5,4,0,0,1,1.0,0,2,3.0,0.26666666666666666,9.0,6.0
75250,B,3,0,1,0,0,0,0.0,0,0,0.0,0.5,9.0,0.0
76858,B,3,1,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,9.0
77829,B,21,2,4,0,0,0,0.0,0,0,0.0,0.26666666666666666,10.285714285714285,2.571428571428571
60339,B,3,2,1,0,0,0,1.0,0,1,9.0,0.3333333333333333,0.0,9.0
65060,T,14,2,5,2,0,0,1.0,1,5,9.642857142857142,0.4117647058823529,7.7142857142857135,3.8571428571428568
65062,T,6,0,2,0,0,0,0.5,0,0,0.0,0.5,13.5,0.0
65331,B,18,2,6,2,0,1,1.0,0,6,9.0,0.42105263157894735,7.5,3.0
65343,B,3,1,1,0,0,0,0.0,0,0,0.0,0.5,18.0,9.0
72749,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9.0
75149,T,3,0,1,0,1,1,0.0,0,1,9.0,0.4,0.0,0.0
75342,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
76350,B,3,0,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,18.0,0.0
77318,T,7,2,0,0,0,0,0.0,0,0,0.0,0.0,11.571428571428571,7.7142857142857135
79191,T,3,1,1,0,0,0,1.0,1,0,0.0,0.25,0.0,9.0
63512,T,8,2,1,0,0,0,0.0,0,0,0.0,0.25,16.875,6.75
64596,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9.0
65543,T,13,3,5,2,0,1,1.0,1,5,10.384615384615385,0.5384615384615384,12.461538461538462,6.230769230769231
70839,B,2,1,1,0,0,0,0.0,0,0,0.0,1.0,13.5,0.0
71118,B,5,0,0,0,0,1,0.0,0,1,5.3999999999999995,0.0,5.4,0.0
73117,B,18,3,5,0,0,0,0.0,0,0,0.0,0.35714285714285715,9.0,4.5
76650,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
79140,B,0,1,1,0,0,0,0.0,0,2,0.0,1.0,0.0,0.0
61365,B,0,2,2,0,0,0,0.0,0,3,0.0,1.0,0.0,0.0
63938,T,22,3,2,3,0,0,1.0,0,2,2.4545454545454546,0.23809523809523808,4.909090909090909,2.4545454545454546
63959,T,4,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
74630,B,1,0,1,0,0,0,0.0,0,1,27.0,0.5,0.0,0.0
76455,B,18,5,3,2,0,0,0.5,0,3,4.5,0.29411764705882354,6.0,4.5
77927,B,3,0,2,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
78352,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
79791,B,5,0,0,0,0,0,0.0,0,0,0.0,0.0,5.4,0.0
60757,B,3,0,1,0,0,0,0.0,0,0,0.0,0.5,18.0,0.0
63791,B,5,0,1,0,0,0,0.0,0,0,0.0,0.16666666666666666,0.0,0.0
65764,B,7,2,5,0,0,1,0.0,0,4,15.428571428571427,0.5,3.8571428571428568,7.7142857142857135
71260,B,3,0,1,1,0,0,0.0,0,0,0.0,0.5,9.0,0.0
73211,T,12,2,5,4,1,0,0.0,0,2,4.5,0.625,11.25,4.5
73241,T,6,0,0,0,1,0,1.0,0,0,0.0,0.2,9.0,0.0
74731,B,2,1,1,0,0,0,0.0,0,1,13.5,0.3333333333333333,0.0,13.5
76329,T,3,0,2,0,0,0,0.0,0,1,9.0,0.6666666666666666,18.0,0.0
77263,T,3,0,1,1,0,0,0.0,0,0,0.0,0.6666666666666666,9.0,0.0
79293,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,18.0,9.0
79764,B,4,1,3,0,0,0,0.0,0,0,0.0,0.5,6.75,6.75
99737,B,3,2,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,9.0
60636,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
62056,B,4,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
62648,T,0,0,1,1,0,0,0.0,0,1,0.0,1.0,0.0,0.0
65856,B,19,5,5,1,0,0,0.0,0,4,5.684210526315789,0.35294117647058826,8.526315789473683,5.684210526315789
70142,T,3,0,1,0,0,0,0.0,0,0,0.0,0.5,9.0,0.0
71845,B,3,0,2,1,0,1,0.0,0,2,18.0,0.75,18.0,0.0
75138,B,1,2,0,0,0,0,0.0,1,0,0.0,0.0,27.0,54.0
77637,T,20,3,6,1,0,0,1.0,0,3,4.05,0.35,8.1,4.05
97336,T,1,1,4,0,0,0,0.0,0,3,81.0,0.8,0.0,27.0
60342,B,3,0,0,1,0,0,0.0,0,0,0.0,0.25,0.0,0.0
64001,T,6,1,0,0,0,1,0.0,0,1,4.5,0.0,9.0,4.5
65056,T,13,3,3,0,0,1,1.0,0,2,4.153846153846154,0.25,4.153846153846154,6.230769230769231
66323,B,15,4,5,0,0,1,0.5,0,3,5.4,0.35714285714285715,9.0,5.4
74359,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
75149,T,5,0,0,0,1,0,0.0,0,0,0.0,0.5,16.2,0.0
76430,B,6,0,1,1,0,1,0.0,0,1,4.5,0.3333333333333333,9.0,0.0
77318,T,3,1,1,0,0,0,0.0,0,0,0.0,0.5,18.0,9.0
61101,B,8,3,5,1,1,1,0.0,1,6,20.25,0.5833333333333334,10.125,6.75
61891,B,3,0,1,0,0,0,0.0,0,0,0.0,0.5,18.0,0.0
62146,B,7,2,5,0,0,0,0.0,0,2,7.7142857142857135,0.45454545454545453,3.8571428571428568,7.7142857142857135
65546,T,27,0,7,1,0,0,0.0,0,0,0.0,0.32,10.0,0.0
76650,B,3,0,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
76757,B,6,0,0,0,0,0,0.0,0,0,0.0,0.0,4.5,0.0
61411,B,0,0,1,1,0,1,0.0,0,2,0.0,1.0,0.0,0.0
63959,T,1,1,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,0.0,0.0
65931,T,18,1,7,0,0,0,1.0,0,3,4.5,0.3333333333333333,4.5,1.5
65933,T,2,0,0,0,0,0,0.0,1,0,0.0,0.0,13.5,0.0
66402,B,21,5,2,1,0,1,1.0,0,3,3.857142857142857,0.25,14.142857142857144,6.428571428571428
66928,T,0,0,0,0,0,0,1.0,0,0,0.0,0.0,0.0,0.0
72463,B,4,0,1,0,0,0,0.0,0,0,0.0,0.5,20.25,0.0
74630,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
75867,T,1,0,2,0,0,0,0.0,0,2,54.0,0.6666666666666666,0.0,0.0
78243,T,2,2,0,0,0,0,0.0,0,0,0.0,0.0,0.0,27.0
60757,B,6,0,3,1,0,0,0.0,0,1,4.5,0.5714285714285714,9.0,0.0
60764,B,2,4,1,0,0,0,0.0,0,4,54.0,0.5,0.0,54.0
61214,T,3,1,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,9.0
61240,T,18,0,4,0,0,0,0.0,1,2,3.0,0.36363636363636365,15.0,0.0
63791,B,6,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
74731,B,13,3,4,1,0,4,0.0,2,10,20.76923076923077,0.29411764705882354,6.230769230769231,6.230769230769231
78257,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
79535,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
60757,B,8,3,4,0,0,1,0.0,0,4,13.5,0.5714285714285714,10.125,10.125
62463,T,17,1,6,0,0,0,0.0,3,2,3.176470588235294,0.3157894736842105,4.764705882352941,1.588235294117647
66748,B,9,6,5,0,0,2,1.0,1,7,21.0,0.38461538461538464,3.0,15.0
71260,B,7,2,4,0,0,1,0.0,0,3,11.571428571428571,0.4,7.7142857142857135,7.7142857142857135
74857,B,1,0,0,1,0,0,0.0,0,1,27.0,1.0,27.0,0.0
79764,B,2,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
96462,T,10,1,3,0,0,0,0.0,1,0,0.0,0.3,2.7,2.7
60263,B,16,1,4,0,0,0,0.0,0,0,0.0,0.3076923076923077,11.8125,1.6875
64596,T,2,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
66928,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,18.0,9.0
72535,T,2,1,2,0,0,0,1.0,0,2,27.0,0.5,0.0,13.5
72551,T,4,0,2,0,0,0,1.0,0,1,6.75,0.6666666666666666,20.25,0.0
72862,T,5,0,0,1,0,0,0.0,0,0,0.0,0.25,5.4,0.0
73226,T,3,1,0,1,0,0,0.0,0,0,0.0,0.5,18.0,9.0
75867,B,5,0,0,0,0,0,0.0,0,0,0.0,0.0,10.8,0.0
77591,T,8,2,1,1,0,0,0.0,0,0,0.0,0.3333333333333333,13.5,6.75
78352,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
60841,T,18,3,6,1,0,0,0.0,0,3,4.5,0.3684210526315789,7.5,4.5
62056,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
64001,B,5,0,1,0,0,0,0.0,0,0,0.0,0.25,10.8,0.0
64017,B,4,2,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,6.75,6.75
64893,T,4,0,0,0,0,0,0.0,0,0,0.0,0.0,6.75,0.0
66049,B,6,6,3,0,0,1,0.0,1,5,22.5,0.75,13.5,22.5
75138,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
77563,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
99563,B,9,2,1,0,0,1,1.0,0,2,6.0,0.14285714285714285,6.0,3.0
61365,T,4,1,0,1,0,0,0.0,0,1,6.75,0.25,6.75,6.75
66440,T,14,6,6,1,0,0,0.0,1,4,7.7142857142857135,0.3684210526315789,1.9285714285714284,9.642857142857142
73241,B,4,0,2,0,0,0,0.0,0,0,0.0,0.3333333333333333,6.75,0.0
76329,B,3,0,1,0,0,0,0.0,0,0,0.0,0.25,0.0,0.0
77446,T,2,0,2,0,0,0,0.0,0,0,0.0,1.0,27.0,0.0
79229,B,20,2,3,0,0,0,0.0,0,0,0.0,0.15,5.4,2.7
79791,T,4,0,1,0,0,0,0.0,0,0,0.0,0.2,6.75,0.0
60342,T,2,3,0,0,0,0,0.0,0,0,0.0,0.0,0.0,40.5
60636,B,6,0,0,0,0,0,0.0,0,0,0.0,0.0,4.5,0.0
64350,T,6,0,1,1,0,0,0.0,0,1,4.5,0.2857142857142857,4.5,0.0
65343,T,1,2,1,1,0,0,1.0,0,2,54.0,0.6666666666666666,0.0,27.0
65348,T,11,2,4,1,0,1,1.0,0,4,9.818181818181818,0.38461538461538464,4.909090909090909,4.909090909090909
66643,B,15,6,9,1,0,0,0.5,0,6,10.8,0.5,7.2,9.0
74359,T,1,0,1,0,0,0,0.0,0,1,27.0,0.5,0.0,0.0
75342,T,3,1,1,0,1,0,0.0,0,1,9.0,0.5,9.0,9.0
76610,B,6,1,0,0,0,0,0.0,0,0,0.0,0.0,4.5,4.5
60146,T,1,2,1,0,0,0,0.0,0,1,27.0,1.0,27.0,54.0
61329,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
61891,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
63111,T,18,4,3,0,0,0,1.0,0,1,1.5,0.21428571428571427,9.0,6.0
63791,B,4,3,0,0,0,0,0.0,1,1,6.75,0.0,13.5,20.25
70839,T,2,1,0,0,0,0,0.0,0,0,0.0,0.0,13.5,13.5
71118,T,3,2,2,0,0,0,0.0,0,1,9.0,0.4,9.0,18.0
72447,B,0,0,1,1,0,1,0.0,0,2,0.0,1.0,0.0,0.0
73750,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
73801,B,10,1,3,1,0,1,0.5,0,3,8.1,0.4,5.4,2.7
76650,T,0,0,1,0,0,0,0.0,0,1,0.0,1.0,0.0,0.0
79764,B,4,3,1,0,0,0,0.0,0,0,0.0,1.0,20.25,13.5
99737,B,6,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,13.5,0.0
62929,B,15,3,3,1,0,1,0.0,0,1,1.8,0.2857142857142857,7.2,5.4
63512,T,2,0,0,1,0,0,0.0,0,1,13.5,0.3333333333333333,0.0,0.0
63935,T,15,2,6,0,0,0,0.0,0,3,5.4,0.375,3.6,3.6
63959,B,1,1,1,1,0,0,0.0,0,2,54.0,0.6666666666666666,0.0,0.0
65933,B,2,0,1,0,0,1,0.0,0,1,13.5,0.5,0.0,0.0
66928,B,1,1,2,0,0,0,0.0,0,2,54.0,0.5,0.0,27.0
66960,B,4,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
71801,T,1,1,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,0.0,27.0
72862,T,6,0,1,0,0,0,0.0,0,0,0.0,0.16666666666666666,4.5,0.0
75321,T,3,1,2,0,0,1,0.0,0,1,9.0,0.6666666666666666,18.0,9.0
78243,B,4,1,0,1,0,0,1.0,0,0,0.0,0.5,20.25,6.75
63810,T,18,5,5,1,0,0,1.0,2,2,3.0,0.3,7.5,4.5
64001,B,4,0,0,0,0,0,0.0,0,0,0.0,0.0,6.75,0.0
64893,T,3,1,3,0,0,0,0.0,0,1,9.0,0.6,0.0,0.0
65058,B,1,4,0,0,0,0,0.0,0,3,81.0,0.0,0.0,54.0
65062,B,3,0,3,0,0,0,0.0,0,2,18.0,0.5,0.0,0.0
66032,B,15,4,4,1,0,0,0.0,0,4,7.2,0.3125,5.4,7.2
71845,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
75149,B,1,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
75250,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9.0
76858,T,6,3,0,0,0,0,0.0,0,0,0.0,0.0,4.5,9.0
77318,B,7,1,1,0,0,0,0.0,1,0,0.0,0.16666666666666666,7.7142857142857135,3.8571428571428568
99563,B,2,0,0,0,0,1,0.0,0,1,13.5,0.0,13.5,0.0
61411,T,3,1,2,0,0,0,1.0,0,1,9.0,0.5,9.0,9.0
66226,B,21,2,2,0,0,0,1.0,1,0,0.0,0.1111111111111111,5.142857142857142,2.571428571428571
73241,B,3,1,1,0,0,0,0.0,0,0,0.0,0.25,0.0,9.0
74630,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
76355,T,15,2,9,0,1,0,1.0,1,4,7.2,0.5,5.4,0.0
77263,B,3,3,0,0,0,0,0.0,1,0,0.0,0.0,9.0,9.0
77927,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
99445,T,2,2,0,0,0,0,0.0,0,0,0.0,0.0,13.5,27.0
62937,T,21,0,7,1,0,0,0.0,0,0,0.0,0.32,1.2857142857142856,0.0
65343,T,1,1,1,0,0,1,0.0,0,1,27.0,1.0,0.0,0.0
75342,T,2,0,1,0,0,0,0.0,0,0,0.0,0.5,13.5,0.0
75620,B,27,1,8,0,1,0,0.0,0,2,2.0,0.3103448275862069,3.0,1.0
76350,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
63512,B,3,1,2,0,0,0,0.0,0,0,0.0,0.4,0.0,9.0
65543,B,21,2,3,0,0,1,0.0,0,2,2.5714285714285716,0.2,11.571428571428571,2.571428571428571
71801,B,2,1,1,0,0,0,0.0,0,1,13.5,0.3333333333333333,0.0,13.5
72447,T,3,3,0,0,0,0,0.0,0,0,0.0,0.0,0.0,18.0
72535,B,1,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,27.0
72862,B,3,1,1,0,0,0,0.0,0,0,0.0,0.5,18.0,9.0
73750,T,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,13.5
74167,T,16,4,1,1,0,0,0.0,0,1,1.6875,0.2,10.125,5.0625
74731,T,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,13.5
74857,T,6,2,0,2,0,0,0.0,0,1,4.5,0.3333333333333333,9.0,0.0
99737,T,0,2,0,0,1,0,0.0,0,1,0.0,1.0,0.0,0.0
60181,B,3,2,2,0,0,0,0.0,0,1,9.0,0.4,0.0,9.0
61329,B,4,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,6.75,0.0
62698,B,18,3,4,3,0,1,0.0,0,4,6.0,0.35,4.5,4.5
63938,T,20,4,1,0,0,0,0.0,0,1,1.3499999999999999,0.07142857142857142,9.45,2.7
65933,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
75867,T,4,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
76757,B,0,2,1,0,0,0,0.0,0,1,0.0,0.5,0.0,0.0
96462,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
64001,B,6,0,1,0,0,0,0.0,0,0,0.0,0.16666666666666666,4.5,0.0
65062,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
65067,B,3,0,1,1,0,0,0.0,0,0,0.0,0.6666666666666666,9.0,0.0
67845,B,15,2,3,1,0,0,0.0,0,2,3.6,0.25,5.4,3.6
73241,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
74513,T,18,5,5,2,0,1,0.0,0,2,3.0,0.3684210526315789,3.0,6.0
75149,B,2,1,0,0,0,0,0.0,0,0,0.0,0.0,13.5,13.5
76329,T,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
77263,T,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
79293,T,3,0,1,0,0,0,0.0,0,0,0.0,0.25,0.0,0.0
60634,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
60636,B,3,1,0,0,0,0,0.0,0,0,0.0,0.0,9.0,9.0
61365,T,3,1,1,1,0,0,0.0,0,3,27.0,0.4,0.0,9.0
61643,B,2,1,3,0,0,0,0.0,0,1,13.5,0.6,0.0,13.5
66628,B,20,1,4,0,0,1,0.0,0,1,1.3499999999999999,0.2222222222222222,6.75,1.35
70142,B,1,0,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,0.0,0.0
74454,T,18,2,5,2,0,1,0.0,0,3,4.5,0.3181818181818182,3.0,3.0
74630,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
79791,T,1,0,0,0,0,1,0.0,0,1,27.0,0.0,27.0,0.0
64893,B,5,0,0,0,0,0,0.0,0,0,0.0,0.0,5.4,0.0
