GDAY_DS,T_ID,TB_SC,PA-AB,AB,RUN,HIT,RBI,SH+SF,KK,AVG,SB_trial,BABIP
20160514,HH,T,0,30,0,5,0,0,6,0.16666666666666666,0,0.20833333333333334
20160514,NC,B,5,36,3,10,3,0,11,0.2777777777777778,3,0.4
20160514,KT,T,6,34,6,9,6,2,7,0.2647058823529412,0,0.20833333333333334
20160514,SS,B,7,36,10,15,10,1,5,0.4166666666666667,2,0.45161290322580644
20160514,LT,T,3,37,4,9,4,0,6,0.24324324324324326,1,0.2903225806451613
20160514,WO,B,6,32,2,5,2,0,8,0.15625,0,0.17391304347826086
20160514,OB,T,5,42,12,18,12,1,6,0.42857142857142855,0,0.45714285714285713
20160514,LG,B,5,38,12,16,12,1,3,0.42105263157894735,2,0.42857142857142855
20160514,SK,T,5,34,3,5,2,0,4,0.14705882352941177,0,0.13793103448275862
20160515,HT,B,10,32,8,9,8,0,7,0.28125,2,0.30434782608695654
20160515,HH,T,5,42,7,18,7,0,7,0.42857142857142855,4,0.5142857142857142
20160515,NC,B,7,43,2,7,2,0,10,0.16279069767441862,5,0.21212121212121213
20160515,KT,T,6,42,2,7,2,0,12,0.16666666666666666,2,0.23333333333333334
20160515,SS,B,2,35,3,9,3,0,6,0.2571428571428571,1,0.2857142857142857
20160515,LT,T,3,38,8,11,8,0,11,0.2894736842105263,0,0.38461538461538464
20160515,WO,B,1,33,3,8,3,0,4,0.24242424242424243,0,0.25
20160515,OB,T,4,37,5,11,5,0,3,0.2972972972972973,1,0.30303030303030304
20160517,SS,B,8,36,5,10,3,1,7,0.2777777777777778,0,0.3448275862068966
20160517,HH,T,4,36,4,9,3,2,11,0.25,1,0.30434782608695654
20160517,OB,B,4,30,4,9,4,2,1,0.3,1,0.26666666666666666
20160517,HT,T,3,36,3,11,3,1,10,0.3055555555555556,2,0.4074074074074074
20160517,KT,B,4,35,7,13,7,2,5,0.37142857142857144,2,0.40625
20160517,LG,T,6,34,9,9,9,0,10,0.2647058823529412,2,0.2857142857142857
20160517,SK,B,7,32,7,9,6,2,5,0.28125,1,0.3103448275862069
20160517,LT,T,2,36,3,11,2,1,8,0.3055555555555556,0,0.3793103448275862
20160517,WO,B,2,33,5,10,5,0,8,0.30303030303030304,1,0.375
20160517,NC,T,2,36,3,9,3,0,4,0.25,0,0.23333333333333334
20160518,SS,B,11,34,13,13,13,1,5,0.38235294117647056,1,0.4074074074074074
20160518,HH,T,3,32,2,6,2,0,5,0.1875,0,0.2222222222222222
20160518,OB,B,7,41,15,18,14,0,5,0.43902439024390244,0,0.47058823529411764
20160518,HT,T,6,33,5,9,5,0,4,0.2727272727272727,0,0.25925925925925924
20160518,KT,B,6,31,2,5,2,0,8,0.16129032258064516,0,0.21739130434782608
20160518,LG,T,4,32,6,9,6,2,7,0.28125,2,0.2916666666666667
20160518,SK,B,1,31,5,7,5,0,7,0.22580645161290322,0,0.2608695652173913
20160518,LT,T,3,34,3,7,3,0,8,0.20588235294117646,2,0.2692307692307692
20160518,WO,B,4,37,9,16,9,0,5,0.43243243243243246,1,0.4838709677419355
20160518,NC,T,6,36,6,14,6,1,5,0.3888888888888889,2,0.41935483870967744
20160519,SS,B,3,37,6,13,5,1,4,0.35135135135135137,2,0.34375
20160519,HH,T,7,37,9,10,9,0,5,0.2702702702702703,1,0.21428571428571427
20160519,OB,B,5,33,8,10,7,1,6,0.30303030303030304,2,0.3333333333333333
20160519,HT,T,4,35,3,11,3,0,7,0.3142857142857143,2,0.39285714285714285
20160519,KT,B,3,31,0,3,0,0,7,0.0967741935483871,1,0.125
20160519,LG,T,5,38,4,8,4,0,10,0.21052631578947367,1,0.2857142857142857
20160519,SK,B,5,32,3,8,3,2,8,0.25,0,0.23809523809523808
20160519,LT,T,4,34,4,9,3,0,8,0.2647058823529412,1,0.34615384615384615
20160519,WO,B,3,31,2,8,1,0,10,0.25806451612903225,2,0.38095238095238093
20160519,NC,T,2,37,6,11,6,1,7,0.2972972972972973,0,0.32142857142857145
20160520,HH,B,7,34,11,12,11,1,6,0.35294117647058826,1,0.38461538461538464
20160520,KT,T,2,33,2,8,2,0,10,0.24242424242424243,2,0.34782608695652173
20160520,LT,B,4,37,5,11,5,0,9,0.2972972972972973,2,0.32
20160520,OB,T,7,43,19,17,18,0,6,0.3953488372093023,0,0.3548387096774194
20160520,HT,B,8,28,5,9,5,2,5,0.32142857142857145,1,0.3181818181818182
20160520,SK,T,3,34,4,8,4,0,6,0.23529411764705882,2,0.2857142857142857
20160520,NC,B,4,34,2,8,2,0,6,0.23529411764705882,2,0.2857142857142857
20160520,SS,T,11,40,12,18,12,1,5,0.45,0,0.4857142857142857
20160520,LG,B,4,29,4,9,4,2,3,0.3103448275862069,1,0.34615384615384615
20160520,WO,T,7,28,3,4,3,2,11,0.14285714285714285,1,0.2222222222222222
20160521,HH,B,11,47,8,15,8,2,7,0.3191489361702128,0,0.358974358974359
20160521,KT,T,11,44,8,13,8,4,12,0.29545454545454547,2,0.38235294117647056
20160521,LT,B,4,40,4,14,4,0,4,0.35,0,0.3888888888888889
20160521,OB,T,4,36,6,12,6,0,8,0.3333333333333333,1,0.38461538461538464
20160521,HT,B,7,33,7,8,6,1,8,0.24242424242424243,0,0.25
20160521,SK,T,5,37,8,12,8,1,2,0.32432432432432434,1,0.25806451612903225
20160521,NC,B,9,33,10,13,9,2,4,0.3939393939393939,0,0.4074074074074074
20160521,SS,T,7,33,2,10,2,1,8,0.30303030303030304,0,0.38461538461538464
20160521,LG,B,9,36,5,12,3,1,4,0.3333333333333333,2,0.36363636363636365
20160521,WO,T,8,37,7,13,6,2,4,0.35135135135135137,3,0.3548387096774194
20160522,HH,B,1,40,7,11,7,0,5,0.275,1,0.25
20160522,KT,T,6,47,18,22,17,1,4,0.46808510638297873,1,0.4473684210526316
20160522,LT,B,6,38,10,15,10,0,10,0.39473684210526316,4,0.48
20160522,OB,T,6,35,4,9,4,1,6,0.2571428571428571,0,0.2857142857142857
20160522,HT,B,4,32,7,10,4,2,3,0.3125,5,0.3448275862068966
20160522,SK,T,4,35,4,10,4,2,12,0.2857142857142857,0,0.36363636363636365
20160522,NC,B,2,37,9,14,9,0,6,0.3783783783783784,0,0.41379310344827586
20160522,SS,T,5,38,8,11,8,0,10,0.2894736842105263,3,0.2608695652173913
20160522,LG,B,3,29,5,7,4,1,9,0.2413793103448276,2,0.35
20160522,WO,T,2,35,4,10,4,1,6,0.2857142857142857,1,0.3103448275862069
20160524,WO,B,5,25,2,4,1,1,6,0.16,3,0.21052631578947367
20160524,HH,T,4,32,1,5,1,0,8,0.15625,1,0.20833333333333334
20160524,SS,B,8,28,2,4,1,0,4,0.14285714285714285,1,0.16666666666666666
20160524,HT,T,5,32,4,8,4,1,6,0.25,0,0.25
20160524,OB,B,6,31,8,9,8,0,4,0.2903225806451613,1,0.3076923076923077
20160524,KT,T,1,39,5,11,4,0,9,0.28205128205128205,2,0.36666666666666664
20160525,WO,B,8,38,9,15,8,2,5,0.39473684210526316,1,0.42424242424242425
20160525,HH,T,5,37,8,14,8,2,5,0.3783783783783784,0,0.3870967741935484
20160525,SS,B,7,29,6,7,5,2,6,0.2413793103448276,1,0.2608695652173913
20160525,HT,T,6,33,3,9,3,1,9,0.2727272727272727,0,0.34782608695652173
20160525,OB,B,9,32,13,13,12,1,3,0.40625,2,0.41379310344827586
20160525,KT,T,6,40,10,15,10,0,9,0.375,0,0.4482758620689655
20160525,LT,B,7,29,2,8,1,1,6,0.27586206896551724,1,0.34782608695652173
20160525,LG,T,5,30,1,7,1,1,7,0.23333333333333334,3,0.2916666666666667
20160525,NC,B,7,28,5,8,3,2,4,0.2857142857142857,2,0.2727272727272727
20160525,SK,T,5,26,0,1,0,1,14,0.038461538461538464,2,0.08333333333333333
20160526,WO,B,7,31,6,7,6,1,8,0.22580645161290322,2,0.30434782608695654
20160526,HH,T,6,38,7,13,5,0,5,0.34210526315789475,1,0.3939393939393939
20160526,SS,B,5,33,2,7,2,1,7,0.21212121212121213,0,0.25925925925925924
20160526,HT,T,2,40,9,15,9,1,7,0.375,1,0.41935483870967744
20160526,OB,B,9,32,6,10,6,1,7,0.3125,2,0.3333333333333333
20160526,KT,T,4,36,3,11,3,0,8,0.3055555555555556,0,0.39285714285714285
20160526,LT,B,6,36,7,11,7,1,8,0.3055555555555556,2,0.37037037037037035
20160526,LG,T,3,34,4,8,4,0,3,0.23529411764705882,3,0.20689655172413793
20160526,NC,B,9,37,6,10,6,2,4,0.2702702702702703,1,0.30303030303030304
20160526,SK,T,8,43,9,18,9,2,11,0.4186046511627907,0,0.4827586206896552
20160527,OB,B,3,31,5,9,5,0,2,0.2903225806451613,1,0.3103448275862069
20160527,LG,T,1,36,1,10,1,0,6,0.2777777777777778,0,0.3333333333333333
20160527,HH,B,8,39,11,16,11,1,9,0.41025641025641024,2,0.5333333333333333
20160527,LT,T,6,33,7,11,7,2,5,0.3333333333333333,1,0.3448275862068966
20160527,HT,B,4,37,7,10,7,0,9,0.2702702702702703,1,0.3076923076923077
20160527,NC,T,12,41,13,18,13,3,2,0.43902439024390244,2,0.46153846153846156
20160527,SK,B,7,32,8,10,8,1,2,0.3125,3,0.27586206896551724
20160527,SS,T,6,28,2,7,2,0,9,0.25,3,0.3684210526315789
20160527,KT,B,4,35,8,11,8,0,4,0.3142857142857143,1,0.3333333333333333
20160527,WO,T,0,30,0,4,0,0,5,0.13333333333333333,0,0.16
20160528,OB,B,1,31,3,9,3,0,5,0.2903225806451613,0,0.34615384615384615
20160528,LG,T,2,33,2,7,2,0,8,0.21212121212121213,2,0.25
20160528,HH,B,3,36,9,12,8,1,6,0.3333333333333333,0,0.3793103448275862
20160528,LT,T,12,31,6,9,6,1,2,0.2903225806451613,1,0.25
20160528,HT,B,2,38,5,12,4,1,8,0.3157894736842105,2,0.3870967741935484
20160528,NC,T,16,39,13,16,12,2,5,0.41025641025641024,1,0.3870967741935484
20160528,SK,B,2,32,1,8,0,0,2,0.25,0,0.26666666666666666
20160528,SS,T,4,42,15,17,15,1,4,0.40476190476190477,0,0.37142857142857144
20160528,KT,B,2,33,1,7,1,1,2,0.21212121212121213,0,0.22580645161290322
20160528,WO,T,5,35,3,11,3,1,6,0.3142857142857143,2,0.3793103448275862
20160529,OB,B,7,35,8,9,7,0,7,0.2571428571428571,1,0.2962962962962963
20160529,LG,T,7,43,16,20,15,2,6,0.46511627906976744,2,0.5128205128205128
20160529,HH,B,4,32,9,10,9,0,6,0.3125,1,0.3333333333333333
20160529,LT,T,1,32,2,7,2,0,8,0.21875,0,0.2608695652173913
20160529,HT,B,7,37,8,11,8,1,8,0.2972972972972973,3,0.32142857142857145
20160529,NC,T,7,38,9,14,8,1,6,0.3684210526315789,1,0.41935483870967744
20160529,SK,B,2,38,6,11,6,0,8,0.2894736842105263,0,0.2962962962962963
20160529,SS,T,3,43,9,16,8,2,7,0.37209302325581395,2,0.42857142857142855
20160529,KT,B,8,33,2,9,2,2,3,0.2727272727272727,1,0.27586206896551724
20160529,WO,T,3,33,5,8,5,1,4,0.24242424242424243,2,0.2222222222222222
20160531,LG,B,6,47,6,10,6,0,11,0.2127659574468085,4,0.2777777777777778
20160531,HT,T,10,44,6,9,3,1,8,0.20454545454545456,3,0.25
20160531,LT,B,8,33,9,11,9,3,6,0.3333333333333333,0,0.37037037037037035
20160531,KT,T,6,35,5,10,5,0,5,0.2857142857142857,1,0.2857142857142857
20160531,NC,B,8,34,5,8,5,0,10,0.23529411764705882,0,0.30434782608695654
20160531,OB,T,4,36,6,8,5,0,16,0.2222222222222222,0,0.3684210526315789
20160531,HH,B,5,35,8,14,8,1,5,0.4,0,0.43333333333333335
20160531,SK,T,5,32,4,10,4,3,9,0.3125,1,0.391304347826087
20160531,WO,B,4,35,1,9,1,0,8,0.2571428571428571,1,0.3333333333333333
20160531,SS,T,13,29,4,6,4,4,2,0.20689655172413793,0,0.16
20160601,LG,B,4,35,1,10,1,1,8,0.2857142857142857,2,0.37037037037037035
20160601,HT,T,5,33,5,9,5,0,3,0.2727272727272727,2,0.3
20160601,LT,B,7,28,2,8,1,1,8,0.2857142857142857,2,0.38095238095238093
20160601,KT,T,6,28,0,4,0,2,6,0.14285714285714285,0,0.18181818181818182
20160601,NC,B,4,33,5,6,4,0,4,0.18181818181818182,0,0.20689655172413793
20160601,OB,T,5,31,1,7,1,0,7,0.22580645161290322,0,0.2608695652173913
20160601,HH,B,0,35,2,10,2,0,8,0.2857142857142857,1,0.37037037037037035
20160601,SK,T,4,39,7,15,7,2,8,0.38461538461538464,2,0.45161290322580644
20160601,WO,B,7,32,6,11,6,2,5,0.34375,0,0.37037037037037035
20160601,SS,T,4,31,4,8,4,2,5,0.25806451612903225,2,0.23076923076923078
20160602,LG,B,8,31,9,11,8,3,6,0.3548387096774194,3,0.4074074074074074
20160602,HT,T,5,29,1,6,1,2,8,0.20689655172413793,0,0.2727272727272727
20160602,LT,B,4,36,1,8,1,0,11,0.2222222222222222,3,0.32
20160602,KT,T,4,34,2,8,2,2,7,0.23529411764705882,0,0.2857142857142857
20160602,NC,B,2,32,4,8,4,0,5,0.25,1,0.2692307692307692
20160602,OB,T,10,30,3,5,3,2,9,0.16666666666666666,0,0.22727272727272727
20160602,HH,B,4,33,4,10,4,0,3,0.30303030303030304,2,0.3103448275862069
20160602,SK,T,2,30,1,4,1,0,7,0.13333333333333333,0,0.13636363636363635
20160602,WO,B,5,39,6,12,6,0,8,0.3076923076923077,0,0.2962962962962963
20160602,SS,T,7,44,14,20,14,3,5,0.45454545454545453,1,0.46153846153846156
20160603,SS,B,6,45,3,11,2,1,10,0.24444444444444444,7,0.3142857142857143
20160603,HH,T,5,45,4,9,4,0,13,0.2,4,0.25806451612903225
20160603,KT,B,4,38,3,9,1,1,5,0.23684210526315788,1,0.2727272727272727
20160603,LG,T,8,41,2,12,2,1,5,0.2926829268292683,1,0.3142857142857143
20160603,LT,B,2,32,3,8,3,0,6,0.25,2,0.3076923076923077
20160603,NC,T,6,30,5,4,5,0,11,0.13333333333333333,1,0.16666666666666666
20160603,OB,B,5,30,4,9,3,2,4,0.3,3,0.3076923076923077
20160603,SK,T,3,29,1,4,1,0,5,0.13793103448275862,1,0.16666666666666666
20160603,HT,B,3,32,1,5,1,0,7,0.15625,1,0.16666666666666666
20160603,WO,T,4,38,9,14,9,0,2,0.3684210526315789,4,0.37142857142857144
20160604,SS,B,12,35,7,12,5,4,5,0.34285714285714286,1,0.3448275862068966
20160604,HH,T,4,37,8,12,8,1,9,0.32432432432432434,0,0.4074074074074074
20160604,KT,B,4,35,4,9,4,0,3,0.2571428571428571,1,0.28125
20160604,LG,T,8,43,13,19,13,3,5,0.4418604651162791,1,0.46153846153846156
20160604,OB,B,6,31,7,9,6,2,5,0.2903225806451613,1,0.3333333333333333
20160604,SK,T,2,34,6,9,6,1,8,0.2647058823529412,0,0.25
20160605,SS,B,6,36,5,9,5,2,6,0.25,1,0.2903225806451613
20160605,HH,T,9,40,6,10,6,2,5,0.25,1,0.2857142857142857
20160605,KT,B,7,37,10,11,10,0,7,0.2972972972972973,1,0.32142857142857145
20160605,LG,T,3,39,2,12,2,0,7,0.3076923076923077,0,0.375
20160605,LT,B,4,37,7,11,6,1,11,0.2972972972972973,0,0.38461538461538464
20160605,NC,T,9,44,14,17,14,1,8,0.38636363636363635,0,0.4117647058823529
20160605,OB,B,6,33,7,9,5,1,5,0.2727272727272727,1,0.2857142857142857
20160605,SK,T,0,31,0,7,0,0,3,0.22580645161290322,2,0.25
20160605,HT,B,3,32,3,10,3,2,7,0.3125,2,0.36
20160605,WO,T,2,35,4,8,3,0,4,0.22857142857142856,1,0.23333333333333334
20160607,HH,B,7,29,5,8,5,1,6,0.27586206896551724,1,0.2727272727272727
20160607,HT,T,4,31,3,7,3,0,8,0.22580645161290322,1,0.2727272727272727
20160607,SK,B,4,33,6,9,6,1,8,0.2727272727272727,1,0.2916666666666667
20160607,LT,T,12,39,9,12,8,1,8,0.3076923076923077,0,0.3333333333333333
20160607,KT,B,5,30,1,4,1,0,6,0.13333333333333333,1,0.16666666666666666
20160607,OB,T,4,42,9,13,9,1,6,0.30952380952380953,0,0.3333333333333333
20160607,LG,B,7,34,5,12,5,1,5,0.35294117647058826,1,0.39285714285714285
20160607,SS,T,8,35,8,10,8,1,2,0.2857142857142857,0,0.28125
20160607,NC,B,6,29,5,7,5,1,4,0.2413793103448276,0,0.17391304347826086
20160607,WO,T,1,32,1,5,1,0,9,0.15625,1,0.18181818181818182
20160608,HH,B,4,36,5,12,5,0,10,0.3333333333333333,2,0.44
20160608,HT,T,3,31,3,4,3,0,5,0.12903225806451613,0,0.12
20160608,SK,B,6,30,2,6,2,1,10,0.2,0,0.2857142857142857
20160608,LT,T,5,32,3,7,3,1,6,0.21875,1,0.24
20160608,KT,B,1,32,5,11,5,1,9,0.34375,2,0.43478260869565216
20160608,OB,T,3,33,4,8,4,1,3,0.24242424242424243,0,0.25806451612903225
20160608,LG,B,12,34,12,13,10,1,9,0.38235294117647056,4,0.4583333333333333
20160608,SS,T,6,40,6,16,6,0,7,0.4,2,0.46875
20160608,NC,B,6,30,7,8,7,2,6,0.26666666666666666,0,0.22727272727272727
20160608,WO,T,5,38,3,11,3,0,11,0.2894736842105263,0,0.4074074074074074
20160609,HH,B,3,31,1,5,1,1,10,0.16129032258064516,0,0.2
20160609,HT,T,4,44,12,16,11,1,8,0.36363636363636365,1,0.42857142857142855
20160609,SK,B,5,29,6,8,5,1,7,0.27586206896551724,0,0.3333333333333333
20160609,LT,T,9,29,5,7,5,2,6,0.2413793103448276,4,0.2608695652173913
20160609,KT,B,7,29,4,7,4,3,4,0.2413793103448276,1,0.2692307692307692
20160609,OB,T,5,37,7,11,4,2,5,0.2972972972972973,1,0.34375
20160609,LG,B,4,35,10,13,10,0,9,0.37142857142857144,3,0.43478260869565216
20160609,SS,T,2,36,4,9,2,0,5,0.25,0,0.2903225806451613
20160609,NC,B,7,40,16,15,15,0,8,0.375,0,0.45161290322580644
20160609,WO,T,5,33,4,11,4,1,11,0.3333333333333333,0,0.4782608695652174
20160610,WO,B,7,42,4,8,4,0,10,0.19047619047619047,3,0.25
20160610,KT,T,3,50,6,17,6,1,11,0.34,10,0.425
20160610,HH,B,1,36,2,9,2,0,9,0.25,0,0.3076923076923077
20160610,LG,T,5,35,1,7,1,1,5,0.2,1,0.23333333333333334
20160610,OB,B,3,30,5,6,4,0,6,0.2,0,0.21739130434782608
20160610,LT,T,4,34,3,9,3,1,8,0.2647058823529412,2,0.34615384615384615
20160610,SK,B,7,35,2,11,2,0,10,0.3142857142857143,5,0.4166666666666667
20160610,NC,T,7,37,6,13,6,0,8,0.35135135135135137,1,0.4074074074074074
20160610,HT,B,1,31,4,8,4,0,5,0.25806451612903225,0,0.25
20160610,SS,T,1,32,0,5,0,0,5,0.15625,0,0.18518518518518517
20160611,WO,B,5,31,3,8,3,0,3,0.25806451612903225,0,0.2857142857142857
20160611,KT,T,4,34,2,8,1,1,10,0.23529411764705882,1,0.3333333333333333
20160611,HH,B,8,33,3,8,3,2,5,0.24242424242424243,0,0.2857142857142857
20160611,LG,T,4,38,5,13,4,1,7,0.34210526315789475,0,0.41935483870967744
20160611,OB,B,10,32,8,8,8,0,5,0.25,2,0.2692307692307692
20160611,LT,T,14,34,10,11,10,4,7,0.3235294117647059,0,0.3793103448275862
20160611,SK,B,4,34,6,11,6,1,5,0.3235294117647059,3,0.3333333333333333
20160611,NC,T,3,41,7,12,7,0,10,0.2926829268292683,0,0.32142857142857145
20160611,HT,B,6,31,4,4,4,0,5,0.12903225806451613,1,0.08333333333333333
20160611,SS,T,5,32,5,8,5,3,6,0.25,0,0.2962962962962963
20160612,WO,B,5,35,11,14,11,2,6,0.4,3,0.4482758620689655
20160612,KT,T,5,29,1,2,1,0,8,0.06896551724137931,1,0.09523809523809523
20160612,HH,B,8,34,6,11,6,1,6,0.3235294117647059,0,0.3333333333333333
20160612,LG,T,5,35,5,12,5,2,5,0.34285714285714286,1,0.35714285714285715
20160612,OB,B,4,44,5,13,4,2,7,0.29545454545454547,1,0.35135135135135137
20160612,LT,T,0,42,4,9,3,0,11,0.21428571428571427,0,0.26666666666666666
20160612,SK,B,9,34,8,12,7,1,4,0.35294117647058826,0,0.3870967741935484
20160612,NC,T,5,40,11,16,11,0,7,0.4,1,0.45161290322580644
20160612,HT,B,4,35,7,12,7,1,7,0.34285714285714286,0,0.39285714285714285
20160612,SS,T,7,42,10,18,10,3,3,0.42857142857142855,1,0.4358974358974359
20160614,KT,B,8,28,5,6,3,0,4,0.21428571428571427,2,0.21739130434782608
20160614,HH,T,5,34,3,7,3,0,9,0.20588235294117646,1,0.21739130434782608
20160614,WO,B,4,33,9,10,9,0,10,0.30303030303030304,0,0.4090909090909091
20160614,LT,T,3,36,6,10,6,0,3,0.2777777777777778,1,0.30303030303030304
20160614,LG,B,5,40,7,14,7,0,7,0.35,0,0.42424242424242425
20160614,NC,T,7,38,10,14,10,1,6,0.3684210526315789,4,0.40625
20160614,HT,B,5,37,6,12,5,2,6,0.32432432432432434,2,0.3333333333333333
20160614,OB,T,6,36,8,11,8,0,9,0.3055555555555556,0,0.30434782608695654
20160614,SS,B,6,31,1,5,1,1,8,0.16129032258064516,3,0.18181818181818182
20160614,SK,T,2,35,4,9,3,0,7,0.2571428571428571,3,0.2692307692307692
20160615,WO,B,8,36,6,11,5,1,8,0.3055555555555556,0,0.3793103448275862
20160615,LT,T,10,36,11,10,11,2,3,0.2777777777777778,1,0.29411764705882354
20160615,HT,B,3,36,4,11,4,0,6,0.3055555555555556,1,0.2692307692307692
20160615,OB,T,3,39,7,13,7,1,8,0.3333333333333333,0,0.40625
20160615,SS,B,2,31,3,8,3,0,7,0.25806451612903225,2,0.30434782608695654
20160615,SK,T,6,39,13,15,13,0,8,0.38461538461538464,0,0.4482758620689655
20160616,KT,B,6,31,7,9,4,1,4,0.2903225806451613,1,0.3333333333333333
20160616,HH,T,1,37,4,12,4,0,4,0.32432432432432434,0,0.34375
20160616,WO,B,3,37,10,14,10,1,7,0.3783783783783784,1,0.42857142857142855
20160616,LT,T,4,37,7,14,6,1,6,0.3783783783783784,3,0.4375
20160616,LG,B,3,32,0,6,0,0,8,0.1875,2,0.25
20160616,NC,T,6,32,3,7,3,1,5,0.21875,0,0.23076923076923078
20160616,HT,B,4,37,4,11,4,1,14,0.2972972972972973,0,0.45454545454545453
20160616,OB,T,10,40,13,15,13,2,2,0.375,2,0.32432432432432434
20160616,SS,B,2,33,3,7,3,1,4,0.21212121212121213,1,0.21428571428571427
20160616,SK,T,1,45,11,21,11,0,4,0.4666666666666667,0,0.48717948717948717
20160617,LG,B,5,34,3,7,3,0,8,0.20588235294117646,0,0.2692307692307692
20160617,HT,T,6,34,6,12,6,3,4,0.35294117647058826,0,0.36666666666666664
20160617,KT,B,3,31,1,5,1,1,6,0.16129032258064516,0,0.19230769230769232
20160617,NC,T,4,40,11,16,11,1,5,0.4,0,0.4117647058823529
20160617,SS,B,6,31,5,8,5,2,4,0.25806451612903225,2,0.20833333333333334
20160617,OB,T,4,34,2,7,2,0,4,0.20588235294117646,1,0.17857142857142858
20160617,LT,B,1,34,1,7,1,0,8,0.20588235294117646,0,0.2692307692307692
20160617,SK,T,4,44,12,19,12,1,10,0.4318181818181818,4,0.5454545454545454
20160617,HH,B,7,30,8,11,8,3,7,0.36666666666666664,3,0.38095238095238093
20160617,WO,T,7,32,5,6,4,0,9,0.1875,1,0.19047619047619047
20160618,LG,B,6,33,7,12,6,3,7,0.36363636363636365,4,0.4444444444444444
20160618,HT,T,1,33,1,4,0,0,8,0.12121212121212122,2,0.16
20160618,KT,B,3,36,3,8,3,0,6,0.2222222222222222,0,0.2413793103448276
20160618,NC,T,3,41,7,16,7,1,10,0.3902439024390244,3,0.5
20160618,SS,B,4,36,5,9,3,0,5,0.25,0,0.26666666666666666
20160618,OB,T,7,36,6,11,6,1,5,0.3055555555555556,2,0.3333333333333333
20160618,LT,B,0,33,0,8,0,0,4,0.24242424242424243,0,0.27586206896551724
20160618,SK,T,1,38,4,10,4,0,11,0.2631578947368421,1,0.2916666666666667
20160618,HH,B,4,37,6,11,6,1,6,0.2972972972972973,0,0.3225806451612903
20160618,WO,T,6,41,11,13,9,2,10,0.3170731707317073,2,0.3870967741935484
20160619,LG,B,3,39,5,13,5,0,5,0.3333333333333333,0,0.38235294117647056
20160619,HT,T,7,39,9,13,9,1,5,0.3333333333333333,1,0.34375
20160619,KT,B,5,37,7,14,7,1,5,0.3783783783783784,1,0.3870967741935484
20160619,NC,T,8,47,15,22,15,1,6,0.46808510638297873,0,0.4722222222222222
20160619,SS,B,3,35,1,9,1,0,6,0.2571428571428571,0,0.2857142857142857
20160619,OB,T,5,32,3,5,2,0,9,0.15625,2,0.21739130434782608
20160619,LT,B,7,34,10,11,9,0,5,0.3235294117647059,1,0.35714285714285715
20160619,SK,T,3,33,3,7,3,0,7,0.21212121212121213,1,0.20833333333333334
20160619,HH,B,3,35,6,9,6,0,2,0.2571428571428571,1,0.25
20160619,WO,T,6,39,11,13,9,0,4,0.3333333333333333,5,0.35294117647058826
20160621,NC,B,5,30,2,4,2,1,8,0.13333333333333333,1,0.13636363636363635
20160621,HH,T,5,36,8,11,8,1,6,0.3055555555555556,1,0.32142857142857145
20160621,OB,B,6,39,12,16,12,1,6,0.41025641025641024,2,0.41935483870967744
20160621,KT,T,0,30,1,3,1,0,7,0.1,0,0.09090909090909091
20160621,SK,B,6,35,5,8,5,0,7,0.22857142857142856,3,0.23076923076923078
20160621,LG,T,2,40,9,13,8,1,10,0.325,0,0.41379310344827586
20160621,HT,B,9,35,9,13,8,1,3,0.37142857142857144,0,0.40625
20160621,LT,T,4,35,6,10,6,1,11,0.2857142857142857,2,0.375
20160621,WO,B,4,41,12,18,12,0,5,0.43902439024390244,8,0.5
20160621,SS,T,2,36,8,10,7,0,4,0.2777777777777778,1,0.26666666666666666
20160622,SK,B,2,37,10,13,10,0,5,0.35135135135135137,1,0.3448275862068966
20160622,LG,T,2,33,2,6,2,0,4,0.18181818181818182,0,0.20689655172413793
20160622,HT,B,2,36,5,8,4,0,8,0.2222222222222222,0,0.2857142857142857
20160622,LT,T,8,52,18,26,18,2,5,0.5,0,0.5531914893617021
20160622,WO,B,1,31,4,10,4,1,1,0.3225806451612903,2,0.2857142857142857
20160622,SS,T,2,32,1,6,1,0,8,0.1875,1,0.25
20160623,NC,B,9,40,3,7,3,2,10,0.175,1,0.22580645161290322
20160623,HH,T,4,43,3,10,3,1,11,0.23255813953488372,2,0.3125
20160623,OB,B,1,38,4,15,4,0,2,0.39473684210526316,0,0.4166666666666667
20160623,KT,T,9,35,9,10,9,1,7,0.2857142857142857,0,0.35714285714285715
20160623,SK,B,9,37,10,11,10,0,2,0.2972972972972973,0,0.2727272727272727
20160623,LG,T,3,33,2,6,2,0,13,0.18181818181818182,0,0.3
20160623,HT,B,2,31,6,9,4,0,6,0.2903225806451613,2,0.36
20160623,LT,T,0,33,2,6,2,0,10,0.18181818181818182,0,0.22727272727272727
20160623,WO,B,5,30,0,3,0,0,3,0.1,1,0.1111111111111111
20160623,SS,T,6,37,4,11,3,2,8,0.2972972972972973,2,0.3793103448275862
20160624,NC,B,5,32,2,7,2,2,12,0.21875,0,0.3333333333333333
20160624,HT,T,9,33,6,8,5,1,8,0.24242424242424243,1,0.2916666666666667
20160624,SS,B,7,28,4,5,3,1,7,0.17857142857142858,2,0.23809523809523808
20160624,KT,T,5,33,5,8,5,1,8,0.24242424242424243,1,0.28
20160624,HH,B,2,34,2,7,2,0,11,0.20588235294117646,1,0.2727272727272727
20160624,LT,T,3,40,4,13,4,1,5,0.325,0,0.35294117647058826
