GDAY_DS,P_ID,TB_SC,INN2,BF,PA-AB,AB,HIT,H2,H3,HR,SB_SR,KK,WP,ER,ERA
2016-04-10,62966,B,2,10,1,2,1,0,0,0,0.0,0,0,0,0.0
2016-04-10,63959,B,2,8,0,2,0,0,0,0,0.0,2,0,0,0.0
2016-04-10,65933,B,1,4,0,1,0,0,0,0,0.0,1,0,0,0.0
2016-04-10,66748,T,18,100,3,21,2,0,0,0,0.0,5,0,0,0.0
2016-04-10,66928,B,7,27,0,7,0,0,0,0,0.0,3,0,0,0.0
2016-04-10,72447,T,5,24,2,4,0,0,0,0,1.0,1,0,0,0.0
2016-04-10,74857,T,4,17,0,4,0,0,0,0,0.0,3,0,0,0.0
2016-04-10,75867,B,5,33,2,7,2,1,0,0,0.0,3,1,1,0.6
2016-04-10,60636,T,3,10,0,3,1,0,0,0,0.0,1,0,0,0.0
2016-04-10,61643,T,6,31,1,9,2,1,0,1,1.0,3,0,2,1.0
2016-04-10,62648,T,1,13,1,2,1,1,0,0,0.0,0,0,0,0.0
2016-04-10,64001,B,9,30,1,9,2,0,1,0,0.0,2,0,1,0.3333333333333333
2016-04-10,64017,B,0,6,1,1,1,0,0,0,0.0,0,0,0,0.0
2016-04-10,66032,B,15,94,3,24,10,2,1,1,0.0,3,0,5,1.0
2016-04-10,75620,T,12,94,5,21,7,1,0,1,0.0,5,0,4,1.0
2016-04-10,77318,B,3,11,0,4,1,1,0,0,0.0,1,0,0,0.0
2016-04-10,97336,T,2,7,0,2,0,0,0,0,0.0,1,0,0,0.0
2016-04-10,61891,T,1,2,0,1,0,0,0,0,0.0,0,0,0,0.0
2016-04-10,62146,T,1,2,0,1,0,0,0,0,0.0,0,0,0,0.0
2016-04-10,63111,T,11,75,1,18,7,0,0,2,0.0,2,1,5,1.3636363636363638
2016-04-10,63810,B,18,90,0,26,8,0,0,1,0.5,3,1,4,0.6666666666666666
2016-04-10,70839,T,5,19,1,6,1,1,0,0,0.0,1,0,0,0.0
2016-04-10,71118,T,3,11,1,3,0,0,0,0,0.0,1,0,0,0.0
2016-04-10,73248,B,3,22,0,5,2,0,0,1,0.0,1,0,2,2.0
2016-04-10,75250,B,3,13,0,3,0,0,0,0,0.0,1,0,0,0.0
2016-04-10,76650,T,3,26,1,4,1,0,0,0,0.0,1,0,0,0.0
2016-04-10,76858,B,3,17,1,3,0,0,0,0,0.0,1,0,0,0.0
2016-04-10,61365,T,2,20,2,4,2,0,0,0,0.0,0,0,2,3.0
2016-04-10,61411,T,3,16,0,4,1,1,0,0,0.0,2,0,0,0.0
2016-04-10,63935,B,3,16,0,3,0,0,0,0,0.0,2,0,0,0.0
2016-04-10,64021,B,15,117,6,19,5,1,0,0,0.0,5,1,1,0.2
2016-04-10,66440,T,15,93,1,21,8,2,0,1,0.5,3,1,2,0.4
2016-04-10,71801,B,3,29,2,3,1,0,0,0,1.0,0,0,0,0.0
2016-04-10,72535,B,2,13,0,2,0,0,0,0,0.0,1,0,0,0.0
2016-04-10,72862,B,4,32,1,4,0,0,0,0,0.0,1,0,0,0.0
2016-04-10,74630,T,1,10,1,1,0,0,0,0,0.0,1,0,0,0.0
2016-04-10,79791,T,3,10,0,3,0,0,0,0,0.0,0,0,0,0.0
2016-04-10,72749,T,3,13,0,3,0,0,0,0,0.0,0,0,0,0.0
2016-04-10,73241,B,4,35,6,2,0,0,0,0,0.0,2,0,1,0.75
2016-04-10,74359,T,2,5,0,2,0,0,0,0,0.0,1,0,0,0.0
2016-04-10,74513,B,20,110,3,27,8,2,1,0,0.0,8,0,4,0.6
2016-04-10,75342,T,1,5,0,1,0,0,0,0,0.0,1,0,0,0.0
2016-04-10,75750,T,18,106,4,25,9,1,0,0,0.0,2,0,4,0.6666666666666666
2016-04-10,76350,T,3,13,0,4,1,1,0,0,0.0,0,0,0,0.0
2016-04-10,79293,B,3,8,0,3,0,0,0,0,0.0,0,0,0,0.0
2016-04-12,60636,T,2,9,0,2,0,0,0,0,0.0,1,0,0,0.0
2016-04-12,62056,B,3,12,0,3,0,0,0,0,0.0,1,0,0,0.0
2016-04-12,62648,T,2,17,1,2,0,0,0,0,0.0,2,0,0,0.0
2016-04-12,64893,B,7,43,2,10,3,1,0,0,0.0,2,0,2,0.8571428571428571
2016-04-12,70142,T,4,22,0,5,1,0,0,0,0.0,2,0,0,0.0
2016-04-12,71845,B,3,32,2,4,1,0,0,0,0.0,2,0,0,0.0
2016-04-12,73248,B,3,34,2,4,1,0,0,0,0.0,1,0,0,0.0
2016-04-12,73632,T,8,56,3,13,5,0,0,2,1.0,1,0,4,1.5
2016-04-12,74838,B,9,52,1,14,5,0,0,4,0.0,2,0,5,1.6666666666666667
2016-04-12,75138,B,2,8,0,2,0,0,0,0,0.0,1,0,0,0.0
2016-04-12,76610,T,9,46,3,8,0,0,0,0,0.0,3,0,0,0.0
2016-04-12,97336,T,2,10,0,3,1,0,0,0,0.0,2,0,0,0.0
2016-04-12,62937,B,20,96,1,24,5,0,0,1,0.5,4,0,1,0.15
2016-04-12,64001,T,1,9,0,2,2,2,0,0,0.0,0,0,1,3.0
2016-04-12,64017,T,3,19,1,4,1,0,0,0,0.0,0,0,0,0.0
2016-04-12,67845,T,16,104,1,23,8,1,0,1,0.0,5,0,3,0.5625
2016-04-12,72749,B,1,3,0,1,0,0,0,0,0.0,0,0,0,0.0
2016-04-12,76350,B,3,10,0,3,0,0,0,0,0.0,1,0,0,0.0
2016-04-12,76430,B,3,19,1,5,2,0,0,1,0.0,1,0,1,1.0
2016-04-12,99563,T,4,16,0,4,0,0,0,0,0.0,0,0,0,0.0
2016-04-12,60146,B,5,36,1,6,2,0,0,0,0.0,3,0,1,0.6
2016-04-12,61891,B,1,18,1,3,2,0,1,0,0.0,1,1,2,6.0
2016-04-12,62146,B,2,24,0,6,4,2,0,0,0.0,0,0,4,6.0
2016-04-12,62528,T,9,86,7,9,2,0,0,0,0.0,3,1,3,1.0
2016-04-12,62698,B,18,107,0,24,7,1,0,1,0.0,5,0,4,0.6666666666666666
2016-04-12,63935,T,9,45,4,11,4,0,1,0,0.0,2,0,1,0.3333333333333333
2016-04-12,64596,T,1,12,1,2,1,0,0,0,0.0,0,0,2,6.0
2016-04-12,70839,B,2,9,0,3,1,0,0,0,0.0,0,0,0,0.0
2016-04-12,71118,B,2,7,0,2,0,0,0,0,0.0,1,0,0,0.0
2016-04-12,72535,T,0,8,1,1,1,0,0,0,0.0,0,0,2,0.0
2016-04-12,72551,T,7,39,0,12,5,1,0,0,1.0,4,0,2,0.8571428571428571
2016-04-12,72862,T,1,9,0,3,2,1,0,0,0.0,0,0,1,3.0
2016-04-12,73226,T,1,18,0,3,2,1,0,0,0.0,1,0,1,3.0
2016-04-12,75321,T,1,3,1,0,0,0,0,0,0.0,0,0,0,0.0
2016-04-12,62929,T,6,66,2,15,8,2,0,2,0.0,3,1,6,3.0
2016-04-12,62966,T,8,53,2,15,8,2,1,0,0.0,1,0,7,2.625
2016-04-12,74454,B,18,91,1,25,7,0,0,3,0.0,2,0,3,0.5
2016-04-12,77446,B,3,32,1,6,3,1,0,0,0.0,1,0,1,1.0
2016-04-12,77927,B,3,16,0,3,0,0,0,0,0.0,0,0,0,0.0
2016-04-12,78243,T,10,45,1,12,2,0,0,0,0.0,4,0,0,0.0
2016-04-12,99445,B,3,16,0,3,0,0,0,0,0.0,1,0,0,0.0
2016-04-12,60757,B,1,14,1,2,1,1,0,0,0.0,0,0,0,0.0
2016-04-12,66226,T,15,104,1,22,7,2,0,0,0.0,3,1,1,0.2
2016-04-12,66741,B,3,15,2,4,1,0,0,1,0.0,0,0,2,2.0
2016-04-12,72447,B,3,20,0,4,1,0,0,0,0.0,0,0,0,0.0
2016-04-12,73801,B,14,93,6,15,3,2,0,0,0.0,6,1,3,0.6428571428571428
2016-04-12,77263,T,6,32,1,7,2,0,0,0,0.0,0,0,0,0.0
2016-04-12,78760,B,0,10,1,1,1,1,0,0,0.0,0,0,2,0.0
2016-04-12,79293,T,6,17,1,5,0,0,0,0,0.0,4,0,0,0.0
2016-04-12,79764,B,1,7,1,1,0,0,0,0,0.0,0,0,0,0.0
2016-04-12,99737,B,5,30,1,6,2,0,0,1,0.0,1,0,1,0.6
2016-04-13,60634,T,2,5,0,2,0,0,0,0,0.0,0,0,0,0.0
2016-04-13,61643,T,4,17,0,5,2,0,0,0,0.0,2,0,0,0.0
2016-04-13,66628,T,18,111,5,22,5,0,0,1,1.0,6,0,2,0.3333333333333333
2016-04-13,75250,B,3,13,0,3,1,0,0,0,0.0,1,0,0,0.0
2016-04-13,76858,B,3,23,1,4,1,1,0,0,0.0,1,0,0,0.0
2016-04-13,77829,B,21,108,2,23,4,0,0,0,0.0,8,0,0,0.0
2016-04-13,60339,B,3,17,2,3,1,0,0,0,1.0,0,0,1,1.0
2016-04-13,65060,T,14,88,2,21,7,2,0,0,1.0,4,1,5,1.0714285714285714
2016-04-13,65062,T,6,34,0,7,2,0,0,0,0.5,3,0,0,0.0
2016-04-13,65331,B,18,105,2,25,9,2,0,1,1.0,5,0,6,1.0
2016-04-13,65343,B,3,27,1,4,1,0,0,0,0.0,2,0,0,0.0
2016-04-13,72749,B,3,13,1,2,0,0,0,0,0.0,0,0,0,0.0
2016-04-13,75149,T,3,18,0,6,3,0,1,1,0.0,0,0,1,1.0
2016-04-13,75342,B,3,13,0,3,0,0,0,0,0.0,2,0,0,0.0
2016-04-13,76350,B,3,15,0,5,2,0,0,0,0.0,2,0,0,0.0
2016-04-13,77318,T,7,39,2,7,0,0,0,0,0.0,3,0,0,0.0
2016-04-13,79191,T,3,25,1,4,1,0,0,0,1.0,0,1,0,0.0
2016-04-13,63512,T,8,53,2,9,1,0,0,0,0.0,5,0,0,0.0
2016-04-13,64596,T,3,22,1,3,0,0,0,0,0.0,0,0,0,0.0
2016-04-13,65543,T,13,105,3,20,8,2,0,1,1.0,6,1,5,1.153846153846154
2016-04-13,70839,B,2,9,1,2,1,0,0,0,0.0,1,0,0,0.0
2016-04-13,71118,B,5,21,0,6,1,0,0,1,0.0,1,0,1,0.6
2016-04-13,73117,B,18,101,3,20,5,0,0,0,0.0,6,0,0,0.0
2016-04-13,76650,B,2,8,0,2,0,0,0,0,0.0,0,0,0,0.0
2016-04-13,79140,B,0,7,1,1,1,0,0,0,0.0,0,0,2,0.0
2016-04-13,61365,B,0,8,2,2,2,0,0,0,0.0,0,0,3,0.0
2016-04-13,63938,T,22,89,3,25,5,3,0,0,1.0,4,0,2,0.27272727272727276
2016-04-13,63959,T,4,19,0,4,0,0,0,0,0.0,2,0,0,0.0
2016-04-13,74630,B,1,8,0,2,1,0,0,0,0.0,0,0,1,3.0
2016-04-13,76455,B,18,110,5,20,5,2,0,0,0.5,4,0,3,0.5
2016-04-13,77927,B,3,11,0,4,2,0,0,0,0.0,0,0,0,0.0
2016-04-13,78352,T,1,7,0,1,0,0,0,0,0.0,0,0,0,0.0
2016-04-13,79791,B,5,14,0,4,0,0,0,0,0.0,1,0,0,0.0
2016-04-13,60757,B,3,16,0,4,1,0,0,0,0.0,2,0,0,0.0
2016-04-13,63791,B,5,19,0,6,1,0,0,0,0.0,0,0,0,0.0
2016-04-13,65764,B,7,54,2,12,6,0,0,1,0.0,1,0,4,1.7142857142857142
2016-04-13,71260,B,3,23,0,5,2,1,0,0,0.0,1,0,0,0.0
2016-04-13,73211,T,12,86,2,21,10,4,1,0,0.0,5,0,2,0.5
2016-04-13,73241,T,6,24,0,7,1,0,1,0,1.0,2,0,0,0.0
2016-04-13,74731,B,2,15,1,3,1,0,0,0,0.0,0,0,1,1.5
2016-04-13,76329,T,3,14,0,5,2,0,0,0,0.0,2,0,1,1.0
2016-04-13,77263,T,3,15,0,4,2,1,0,0,0.0,1,0,0,0.0
2016-04-13,79293,T,3,25,1,3,0,0,0,0,0.0,2,0,0,0.0
2016-04-13,79764,B,4,32,1,7,3,0,0,0,0.0,1,0,0,0.0
2016-04-13,99737,B,3,21,2,3,1,0,0,0,0.0,1,0,0,0.0
2016-04-14,60636,T,1,6,0,1,0,0,0,0,0.0,1,0,0,0.0
2016-04-14,62056,B,4,17,0,4,0,0,0,0,0.0,2,0,0,0.0
2016-04-14,62648,T,0,6,0,2,2,1,0,0,0.0,0,0,1,0.0
2016-04-14,65856,B,19,118,5,23,6,1,0,0,0.0,6,0,4,0.6315789473684211
2016-04-14,70142,T,3,20,0,3,1,0,0,0,0.0,1,0,0,0.0
2016-04-14,71845,B,3,21,0,7,4,1,0,1,0.0,2,0,2,2.0
2016-04-14,75138,B,1,13,2,1,0,0,0,0,0.0,1,1,0,0.0
2016-04-14,77637,T,20,103,3,26,7,1,0,0,1.0,6,0,3,0.44999999999999996
2016-04-14,97336,T,1,21,1,5,4,0,0,0,0.0,0,0,3,9.0
2016-04-14,60342,B,3,14,0,4,1,1,0,0,0.0,0,0,0,0.0
2016-04-14,64001,T,6,25,1,6,1,0,0,1,0.0,2,0,1,0.5
2016-04-14,65056,T,13,75,3,15,4,0,0,1,1.0,2,0,2,0.46153846153846156
2016-04-14,66323,B,15,102,4,20,6,0,0,1,0.5,5,0,3,0.6
2016-04-14,74359,B,3,13,0,3,0,0,0,0,0.0,0,0,0,0.0
2016-04-14,75149,T,5,31,0,5,1,0,1,0,0.0,3,0,0,0.0
2016-04-14,76430,B,6,34,0,9,3,1,0,1,0.0,2,0,1,0.5
2016-04-14,77318,T,3,26,1,4,1,0,0,0,0.0,2,0,0,0.0
2016-04-14,61101,B,8,70,3,15,8,1,1,1,0.0,3,1,6,2.25
2016-04-14,61891,B,3,14,0,4,1,0,0,0,0.0,2,0,0,0.0
2016-04-14,62146,B,7,49,2,12,5,0,0,0,0.0,1,0,2,0.8571428571428571
2016-04-14,65546,T,27,117,0,35,8,1,0,0,0.0,10,0,0,0.0
2016-04-14,76650,B,3,11,0,4,1,1,0,0,0.0,1,0,0,0.0
2016-04-14,76757,B,6,27,0,6,0,0,0,0,0.0,1,0,0,0.0
2016-04-14,61411,B,0,10,0,3,3,1,0,1,0.0,0,0,2,0.0
2016-04-14,63959,T,1,13,1,2,2,0,0,0,0.0,0,0,0,0.0
2016-04-14,65931,T,18,91,1,24,7,0,0,0,1.0,3,0,3,0.5
2016-04-14,65933,T,2,12,0,2,0,0,0,0,0.0,1,1,0,0.0
2016-04-14,66402,B,21,109,5,24,4,1,0,1,1.0,11,0,3,0.42857142857142855
2016-04-14,66928,T,0,6,0,1,0,0,0,0,1.0,0,0,0,0.0
2016-04-14,72463,B,4,19,0,5,1,0,0,0,0.0,3,0,0,0.0
2016-04-14,74630,B,2,10,0,2,0,0,0,0,0.0,2,0,0,0.0
2016-04-14,75867,T,1,14,0,3,2,0,0,0,0.0,0,0,2,6.0
2016-04-14,78243,T,2,10,2,1,0,0,0,0,0.0,0,0,0,0.0
2016-04-14,60757,B,6,37,0,9,4,1,0,0,0.0,2,0,1,0.5
2016-04-14,60764,B,2,32,4,2,1,0,0,0,0.0,0,0,4,6.0
2016-04-14,61214,T,3,14,1,3,1,0,0,0,0.0,0,0,0,0.0
2016-04-14,61240,T,18,85,0,21,4,0,0,0,0.0,10,1,2,0.3333333333333333
2016-04-14,63791,B,6,26,0,6,0,0,0,0,0.0,2,0,0,0.0
2016-04-14,74731,B,13,90,3,24,9,1,0,4,0.0,3,2,10,2.307692307692308
2016-04-14,78257,T,3,14,0,4,0,0,0,0,0.0,0,0,0,0.0
2016-04-14,79535,T,3,7,0,3,0,0,0,0,0.0,0,0,0,0.0
2016-04-15,60757,B,8,62,3,11,5,0,0,1,0.0,3,0,4,1.5
2016-04-15,62463,T,17,92,1,22,6,0,0,0,0.0,3,3,2,0.3529411764705882
2016-04-15,66748,B,9,86,6,16,7,0,0,2,1.0,1,1,7,2.3333333333333335
2016-04-15,71260,B,7,58,2,13,5,0,0,1,0.0,2,0,3,1.2857142857142856
2016-04-15,74857,B,1,8,0,2,1,1,0,0,0.0,1,0,1,3.0
2016-04-15,79764,B,2,5,0,2,1,0,0,0,0.0,0,0,0,0.0
2016-04-15,96462,T,10,45,1,11,3,0,0,0,0.0,1,1,0,0.0
2016-04-15,60263,B,16,99,1,20,4,0,0,0,0.0,7,0,0,0.0
2016-04-15,64596,T,2,20,0,3,1,0,0,0,0.0,0,0,0,0.0
2016-04-15,66928,B,3,20,1,3,0,0,0,0,0.0,2,0,0,0.0
2016-04-15,72535,T,2,13,1,4,2,0,0,0,1.0,0,0,2,3.0
2016-04-15,72551,T,4,25,0,6,2,0,0,0,1.0,3,0,1,0.75
2016-04-15,72862,T,5,22,0,5,1,1,0,0,0.0,1,0,0,0.0
2016-04-15,73226,T,3,25,1,4,1,1,0,0,0.0,2,0,0,0.0
2016-04-15,75867,B,5,19,0,5,0,0,0,0,0.0,2,0,0,0.0
2016-04-15,77591,T,8,52,2,10,2,1,0,0,0.0,4,0,0,0.0
2016-04-15,78352,B,3,13,0,3,0,0,0,0,0.0,2,0,0,0.0
2016-04-15,60841,T,18,98,3,24,7,1,0,0,0.0,5,0,3,0.5
2016-04-15,62056,T,3,16,0,3,0,0,0,0,0.0,1,0,0,0.0
2016-04-15,64001,B,5,23,0,6,1,0,0,0,0.0,2,0,0,0.0
2016-04-15,64017,B,4,29,2,4,2,0,0,0,0.0,1,0,0,0.0
2016-04-15,64893,T,4,17,0,4,0,0,0,0,0.0,1,0,0,0.0
2016-04-15,66049,B,6,57,6,8,4,0,0,1,0.0,3,1,5,2.5
2016-04-15,75138,T,2,6,0,2,0,0,0,0,0.0,1,0,0,0.0
2016-04-15,77563,B,3,8,0,3,0,0,0,0,0.0,1,0,0,0.0
2016-04-15,99563,B,9,40,2,10,2,0,0,1,1.0,2,0,2,0.6666666666666666
2016-04-15,61365,T,4,23,1,5,1,1,0,0,0.0,1,0,1,0.75
2016-04-15,66440,T,14,95,6,19,7,1,0,0,0.0,1,1,4,0.8571428571428571
2016-04-15,73241,B,4,23,0,7,2,0,0,0,0.0,1,0,0,0.0
2016-04-15,76329,B,3,9,0,4,1,0,0,0,0.0,0,0,0,0.0
2016-04-15,77446,T,2,18,0,4,2,0,0,0,0.0,2,0,0,0.0
2016-04-15,79229,B,20,100,2,24,3,0,0,0,0.0,4,0,0,0.0
2016-04-15,79791,T,4,25,0,6,1,0,0,0,0.0,1,0,0,0.0
2016-04-15,60342,T,2,26,3,2,0,0,0,0,0.0,0,0,0,0.0
2016-04-15,60636,B,6,31,0,6,0,0,0,0,0.0,1,0,0,0.0
2016-04-15,64350,T,6,22,0,8,2,1,0,0,0.0,1,0,1,0.5
2016-04-15,65343,T,1,18,2,3,2,1,0,0,1.0,0,0,2,6.0
2016-04-15,65348,T,11,76,2,16,6,1,0,1,1.0,2,0,4,1.090909090909091
2016-04-15,66643,B,15,109,6,23,10,1,0,0,0.5,4,0,6,1.2
2016-04-15,74359,T,1,5,0,2,1,0,0,0,0.0,0,0,1,3.0
2016-04-15,75342,T,3,21,1,5,2,0,1,0,0.0,1,0,1,1.0
2016-04-15,76610,B,6,24,1,5,0,0,0,0,0.0,1,0,0,0.0
2016-04-17,60146,T,1,28,2,2,1,0,0,0,0.0,1,0,1,3.0
2016-04-17,61329,T,1,8,0,1,0,0,0,0,0.0,1,0,0,0.0
2016-04-17,61891,T,2,9,0,2,0,0,0,0,0.0,1,0,0,0.0
2016-04-17,63111,T,18,88,4,20,3,0,0,0,1.0,6,0,1,0.16666666666666666
2016-04-17,63791,B,4,26,3,4,0,0,0,0,0.0,2,1,1,0.75
2016-04-17,70839,T,2,10,1,2,0,0,0,0,0.0,1,0,0,0.0
2016-04-17,71118,T,3,33,2,6,2,0,0,0,0.0,1,0,1,1.0
2016-04-17,72447,B,0,3,0,3,3,1,0,1,0.0,0,0,2,0.0
2016-04-17,73750,B,3,12,0,3,0,0,0,0,0.0,1,0,0,0.0
2016-04-17,73801,B,10,63,1,13,5,1,0,1,0.5,2,0,3,0.8999999999999999
2016-04-17,76650,T,0,2,0,1,1,0,0,0,0.0,0,0,1,0.0
2016-04-17,79764,B,4,33,3,4,1,0,0,0,0.0,3,0,0,0.0
2016-04-17,99737,B,6,36,0,6,1,0,0,0,0.0,3,0,0,0.0
2016-04-17,62929,B,15,96,3,19,5,1,0,1,0.0,4,0,1,0.2
2016-04-17,63512,T,2,10,0,3,1,1,0,0,0.0,0,0,1,1.5
2016-04-17,63935,T,15,82,2,18,6,0,0,0,0.0,2,0,3,0.6
2016-04-17,63959,B,1,6,1,2,2,1,0,0,0.0,0,0,2,6.0
2016-04-17,65933,B,2,7,0,3,2,0,0,1,0.0,0,0,1,1.5
2016-04-17,66928,B,1,25,1,4,2,0,0,0,0.0,0,0,2,6.0
2016-04-17,66960,B,4,17,0,4,0,0,0,0,0.0,0,0,0,0.0
2016-04-17,71801,T,1,16,1,3,2,0,0,0,0.0,0,0,0,0.0
2016-04-17,72862,T,6,21,0,7,1,0,0,0,0.0,1,0,0,0.0
2016-04-17,75321,T,3,37,1,6,3,0,0,1,0.0,2,0,1,1.0
2016-04-17,78243,B,4,26,1,5,1,1,0,0,1.0,3,0,0,0.0
2016-04-17,63810,T,18,100,5,23,6,1,0,0,1.0,5,2,2,0.3333333333333333
2016-04-17,64001,B,4,10,0,4,0,0,0,0,0.0,1,0,0,0.0
2016-04-17,64893,T,3,12,1,4,3,0,0,0,0.0,0,0,1,1.0
2016-04-17,65058,B,1,12,4,0,0,0,0,0,0.0,0,0,3,9.0
2016-04-17,65062,B,3,15,0,6,3,0,0,0,0.0,0,0,2,2.0
2016-04-17,66032,B,15,85,4,19,5,1,0,0,0.0,3,0,4,0.8
2016-04-17,71845,T,3,14,0,3,0,0,0,0,0.0,2,0,0,0.0
2016-04-17,75149,B,1,4,0,2,1,0,0,0,0.0,0,0,0,0.0
2016-04-17,75250,T,3,10,1,2,0,0,0,0,0.0,0,0,0,0.0
2016-04-17,76858,T,6,32,3,5,0,0,0,0,0.0,1,0,0,0.0
2016-04-17,77318,B,7,39,1,8,1,0,0,0,0.0,2,1,0,0.0
2016-04-17,99563,B,2,8,0,3,1,0,0,1,0.0,1,0,1,1.5
2016-04-17,61411,T,3,25,1,5,2,0,0,0,1.0,1,0,1,1.0
2016-04-17,66226,B,21,94,2,22,2,0,0,0,1.0,4,1,0,0.0
2016-04-17,73241,B,3,19,1,4,1,0,0,0,0.0,0,0,0,0.0
2016-04-17,74630,T,1,1,0,1,0,0,0,0,0.0,0,0,0,0.0
2016-04-17,76355,T,15,84,2,22,10,0,1,0,1.0,3,1,4,0.8
2016-04-17,77263,B,3,19,3,2,0,0,0,0,0.0,1,1,0,0.0
2016-04-17,77927,T,3,12,0,3,0,0,0,0,0.0,2,0,0,0.0
2016-04-17,99445,T,2,16,2,2,0,0,0,0,0.0,1,0,0,0.0
2016-04-17,62937,T,21,81,0,26,8,1,0,0,0.0,1,0,0,0.0
2016-04-17,65343,T,1,8,1,2,2,0,0,1,0.0,0,0,1,3.0
2016-04-17,75342,T,2,7,0,3,1,0,0,0,0.0,1,0,0,0.0
2016-04-17,75620,B,27,102,1,32,9,0,1,0,0.0,3,0,2,0.2222222222222222
2016-04-17,76350,T,3,14,0,3,0,0,0,0,0.0,3,0,0,0.0
2016-04-19,63512,B,3,22,1,5,2,0,0,0,0.0,0,0,0,0.0
2016-04-19,65543,B,21,118,2,25,4,0,0,1,0.0,9,0,2,0.2857142857142857
2016-04-19,71801,B,2,12,1,3,1,0,0,0,0.0,0,0,1,1.5
2016-04-19,72447,T,3,24,3,2,0,0,0,0,0.0,0,0,0,0.0
2016-04-19,72535,B,1,12,1,1,0,0,0,0,0.0,0,0,0,0.0
2016-04-19,72862,B,3,22,1,4,1,0,0,0,0.0,2,0,0,0.0
2016-04-19,73750,T,2,7,1,1,0,0,0,0,0.0,0,0,0,0.0
2016-04-19,74167,T,16,82,4,16,2,1,0,0,0.0,6,0,1,0.1875
2016-04-19,74731,T,2,9,1,2,0,0,0,0,0.0,0,0,0,0.0
2016-04-19,74857,T,6,36,2,7,2,2,0,0,0.0,2,0,1,0.5
2016-04-19,99737,T,0,10,2,1,1,0,1,0,0.0,0,0,1,0.0
2016-04-19,60181,B,3,19,2,4,2,0,0,0,0.0,0,0,1,1.0
2016-04-19,61329,B,4,21,0,4,1,0,0,0,0.0,1,0,0,0.0
2016-04-19,62698,B,18,98,3,24,8,3,0,1,0.0,3,0,4,0.6666666666666666
2016-04-19,63938,T,20,94,4,20,1,0,0,0,0.0,7,0,1,0.15
2016-04-19,65933,T,3,8,0,3,0,0,0,0,0.0,1,0,0,0.0
2016-04-19,75867,T,4,13,0,4,0,0,0,0,0.0,0,0,0,0.0
2016-04-19,76757,B,0,14,2,2,1,0,0,0,0.0,0,0,1,0.0
2016-04-19,96462,B,2,8,0,2,0,0,0,0,0.0,2,0,0,0.0
2016-04-19,64001,B,6,25,0,7,1,0,0,0,0.0,1,0,0,0.0
2016-04-19,65062,B,1,7,0,1,0,0,0,0,0.0,1,0,0,0.0
2016-04-19,65067,B,3,11,0,4,2,1,0,0,0.0,1,0,0,0.0
2016-04-19,67845,B,15,98,2,19,4,1,0,0,0.0,3,0,2,0.4
2016-04-19,73241,T,3,11,0,3,0,0,0,0,0.0,1,0,0,0.0
2016-04-19,74513,T,18,92,5,22,8,2,0,1,0.0,2,0,2,0.3333333333333333
2016-04-19,75149,B,2,13,1,1,0,0,0,0,0.0,1,0,0,0.0
2016-04-19,76329,T,3,12,0,4,1,0,0,0,0.0,1,0,0,0.0
2016-04-19,77263,T,0,8,1,0,0,0,0,0,0.0,0,0,0,0.0
2016-04-19,79293,T,3,10,0,4,1,0,0,0,0.0,0,0,0,0.0
2016-04-19,60634,B,1,5,0,1,0,0,0,0,0.0,1,0,0,0.0
2016-04-19,60636,B,3,22,1,3,0,0,0,0,0.0,1,0,0,0.0
2016-04-19,61365,T,3,19,1,5,2,1,0,0,0.0,0,0,3,3.0
2016-04-19,61643,B,2,24,1,5,3,0,0,0,0.0,0,0,1,1.5
2016-04-19,66628,B,20,103,1,24,5,0,0,1,0.0,5,0,1,0.15
2016-04-19,70142,B,1,13,0,3,2,0,0,0,0.0,0,0,0,0.0
2016-04-19,74454,T,18,108,2,25,8,2,0,1,0.0,2,0,3,0.5
2016-04-19,74630,T,2,9,0,2,0,0,0,0,0.0,2,0,0,0.0
2016-04-19,79791,T,1,12,0,2,1,0,0,1,0.0,1,0,1,3.0
2016-04-19,64893,B,5,11,0,5,0,0,0,0,0.0,1,0,0,0.0
2016-04-19,65331,T,18,96,2,24,6,1,0,1,1.0,4,0,1,0.16666666666666666
2016-04-19,71845,B,3,22,0,5,2,1,0,0,0.0,1,0,1,1.0
2016-04-19,75138,B,1,3,0,1,0,0,0,0,0.0,0,0,0,0.0
2016-04-19,75342,T,3,16,0,3,0,0,0,0,0.0,0,0,0,0.0
2016-04-19,76350,T,3,11,0,3,0,0,0,0,0.0,2,0,0,0.0
2016-04-19,76430,T,3,21,0,4,1,0,0,0,0.0,3,0,0,0.0
2016-04-19,77829,B,18,107,4,23,8,3,0,1,0.0,6,0,2,0.3333333333333333
2016-04-20,63791,T,2,23,2,4,2,0,0,0,0.0,1,0,1,1.5
2016-04-20,65546,B,18,104,2,25,8,1,0,1,0.0,2,0,3,0.5
2016-04-20,66748,T,10,82,3,18,8,1,0,1,1.0,3,0,4,1.2
2016-04-20,71260,T,5,20,2,4,1,0,0,0,0.0,0,0,0,0.0
2016-04-20,72551,B,9,34,0,11,2,0,0,0,0.0,1,0,1,0.3333333333333333
2016-04-20,79764,T,7,68,3,12,6,1,1,0,1.0,2,0,3,1.2857142857142856
2016-04-20,60146,B,0,9,1,1,1,0,0,0,0.0,0,0,0,0.0
2016-04-20,61329,B,3,14,0,4,1,0,0,0,0.0,3,0,0,0.0
