GDAY_DS,P_ID,TB_SC,PA-AB,AB,RUN,RBI,HIT,SH+SF,KK,AVG,SB_trial
2016-04-05,98144,B,0,4,0,1,1,0,0,0.25,0
2016-04-06,62907,T,0,4,0,0,0,0,1,0.0,0
2016-04-06,62947,T,1,2,0,0,0,0,2,0.0,0
2016-04-06,64914,T,0,3,0,0,0,0,2,0.0,0
2016-04-06,66209,B,0,0,0,0,0,0,0,0.0,0
2016-04-06,66244,B,0,4,1,1,1,0,1,0.25,0
2016-04-06,66968,T,0,0,0,0,0,0,0,0.0,0
2016-04-06,73213,T,0,3,0,0,0,0,1,0.0,0
2016-04-06,73306,T,0,1,0,0,0,0,1,0.0,0
2016-04-06,73339,T,0,3,0,0,0,0,0,0.0,0
2016-04-06,74206,B,1,2,0,1,1,0,0,0.5,0
2016-04-06,74223,T,0,2,0,0,0,0,1,0.0,0
2016-04-06,74465,T,0,3,0,0,1,0,2,0.3333333333333333,0
2016-04-06,75334,B,0,0,0,0,0,0,0,0.0,0
2016-04-06,75441,T,0,3,0,0,1,0,1,0.3333333333333333,0
2016-04-06,76232,B,1,3,1,0,0,0,0,0.0,0
2016-04-06,76249,B,0,4,0,0,0,0,2,0.0,0
2016-04-06,76267,B,0,3,0,0,0,0,1,0.0,0
2016-04-06,77248,B,0,3,0,0,1,0,2,0.3333333333333333,0
2016-04-06,77454,T,0,4,0,0,0,0,1,0.0,0
2016-04-06,78352,T,0,0,0,0,0,0,0,0.0,0
2016-04-06,79215,B,0,3,0,0,0,0,1,0.0,0
2016-04-06,79231,B,0,4,0,0,1,0,1,0.25,0
2016-04-06,79240,B,0,4,0,0,1,0,0,0.25,0
2016-04-06,60523,B,1,2,0,0,0,1,1,0.0,0
2016-04-06,60558,B,0,3,1,0,1,0,0,0.3333333333333333,0
2016-04-06,62864,T,0,0,0,0,0,0,0,0.0,0
2016-04-06,65523,B,0,4,2,2,3,0,0,0.75,1
2016-04-06,66805,T,1,1,0,0,0,0,0,0.0,0
2016-04-06,66833,T,0,0,0,0,0,0,0,0.0,0
2016-04-06,71552,B,0,3,1,3,2,0,0,0.6666666666666666,0
2016-04-06,71562,B,0,3,1,0,1,0,1,0.3333333333333333,0
2016-04-06,71837,T,1,1,1,0,0,0,0,0.0,0
2016-04-06,71857,T,0,3,0,0,1,0,0,0.3333333333333333,0
2016-04-06,72860,T,0,1,0,0,0,0,0,0.0,0
2016-04-06,74540,B,2,1,0,0,0,0,0,0.0,0
2016-04-06,74846,T,0,2,0,0,0,0,0,0.0,0
2016-04-06,75151,T,0,2,0,0,0,0,0,0.0,0
2016-04-06,75847,T,1,2,0,1,0,0,1,0.0,0
2016-04-06,76313,B,0,4,2,3,3,0,0,0.75,0
2016-04-06,76509,B,1,3,2,1,2,0,0,0.6666666666666666,1
2016-04-06,76802,T,0,2,0,0,0,0,0,0.0,0
2016-04-06,76812,T,1,1,0,0,0,0,1,0.0,0
2016-04-06,76849,T,1,1,0,0,0,0,0,0.0,0
2016-04-06,77532,B,0,4,2,2,2,0,0,0.5,0
2016-04-06,60456,T,0,5,2,1,2,0,0,0.4,0
2016-04-06,62404,T,1,5,2,1,1,0,0,0.2,0
2016-04-06,62415,T,1,5,1,0,0,0,1,0.0,0
2016-04-06,63440,T,0,1,0,0,1,0,0,1.0,0
2016-04-06,64004,B,0,1,0,0,0,0,0,0.0,0
2016-04-06,64006,B,0,2,0,0,1,0,0,0.5,0
2016-04-06,64007,B,0,4,2,3,2,0,1,0.5,0
2016-04-06,64166,B,0,1,0,0,0,0,0,0.0,0
2016-04-06,64499,T,0,0,0,0,0,0,0,0.0,0
2016-04-06,66452,T,1,4,2,1,1,0,0,0.25,0
2016-04-06,70553,B,0,2,0,1,1,0,0,0.5,0
2016-04-06,71432,T,0,4,0,0,0,0,1,0.0,0
2016-04-06,72443,T,1,4,1,2,3,0,0,0.75,0
2016-04-06,72466,T,0,1,0,0,0,0,1,0.0,0
2016-04-06,73113,B,1,3,1,1,1,0,0,0.3333333333333333,0
2016-04-06,73153,B,0,4,0,0,0,0,1,0.0,0
2016-04-06,74339,B,1,2,1,0,0,0,0,0.0,0
2016-04-06,77609,B,0,4,0,0,0,0,1,0.0,0
2016-04-06,78467,T,0,1,0,0,1,0,0,1.0,0
2016-04-06,78517,B,0,5,0,0,0,0,2,0.0,0
2016-04-06,78892,B,0,2,1,0,1,0,0,0.5,0
2016-04-06,79364,B,0,2,0,0,0,0,1,0.0,0
2016-04-06,79402,T,0,4,2,0,2,0,0,0.5,2
2016-04-06,79456,T,1,3,0,1,1,1,0,0.3333333333333333,0
2016-04-06,79465,T,0,0,0,0,0,0,0,0.0,0
2016-04-06,95436,T,1,4,1,1,2,0,0,0.5,0
2016-04-06,99810,B,0,4,1,1,1,0,0,0.25,0
2016-04-06,61353,T,0,5,1,0,1,0,1,0.2,0
2016-04-06,61700,B,0,4,1,1,1,0,0,0.25,0
2016-04-06,62700,B,0,2,0,0,1,0,0,0.5,0
2016-04-06,64086,B,0,2,0,0,0,0,1,0.0,0
2016-04-06,64300,T,1,3,1,1,1,0,1,0.3333333333333333,0
2016-04-06,64346,T,1,3,1,1,2,0,1,0.6666666666666666,0
2016-04-06,66306,T,2,3,1,0,0,0,0,0.0,0
2016-04-06,66740,B,0,4,0,1,1,0,1,0.25,0
2016-04-06,71347,B,0,4,0,0,1,0,0,0.25,0
2016-04-06,71610,B,1,2,0,0,2,1,0,1.0,1
2016-04-06,71752,B,0,4,0,0,2,0,1,0.5,0
2016-04-06,73136,B,0,4,1,1,1,0,1,0.25,0
2016-04-06,73342,T,0,5,0,0,1,0,3,0.2,0
2016-04-06,73602,B,0,2,0,0,0,0,0,0.0,0
2016-04-06,74729,B,0,1,1,1,1,0,0,1.0,0
2016-04-06,75808,B,0,4,1,0,1,0,0,0.25,0
2016-04-06,77463,T,2,2,1,0,0,0,2,0.0,0
2016-04-06,77564,T,1,3,1,0,0,0,1,0.0,0
2016-04-06,78168,T,1,4,0,1,0,0,1,0.0,0
2016-04-06,79365,T,0,4,0,2,1,0,2,0.25,0
2016-04-06,98144,B,0,2,0,0,0,0,1,0.0,0
2016-04-07,61102,T,0,4,0,1,2,0,0,0.5,0
2016-04-07,61186,T,0,5,0,0,0,0,0,0.0,0
2016-04-07,61743,B,1,0,0,0,0,0,0,0.0,0
2016-04-07,62164,T,2,3,1,0,1,0,2,0.3333333333333333,0
2016-04-07,63123,T,0,2,0,0,0,0,2,0.0,0
2016-04-07,63634,B,0,4,0,1,2,0,0,0.5,0
2016-04-07,64153,T,0,5,1,2,1,0,1,0.2,0
2016-04-07,64699,B,0,4,1,1,1,0,1,0.25,1
2016-04-07,65103,T,0,5,1,0,2,0,0,0.4,1
2016-04-07,65115,T,1,0,1,0,0,0,0,0.0,0
2016-04-07,70410,B,0,4,1,1,1,0,0,0.25,0
2016-04-07,70756,B,1,3,0,0,0,0,0,0.0,1
2016-04-07,71207,B,0,3,0,0,1,0,1,0.3333333333333333,0
2016-04-07,71842,T,0,0,0,0,0,0,0,0.0,0
2016-04-07,72133,T,0,4,0,0,1,0,1,0.25,0
2016-04-07,72303,B,0,3,0,0,0,0,2,0.0,0
2016-04-07,74605,B,0,4,1,0,2,0,0,0.5,0
2016-04-07,76100,T,0,5,3,4,3,0,1,0.6,0
2016-04-07,77648,B,0,0,0,0,0,0,0,0.0,0
2016-04-07,78217,T,0,0,0,0,0,0,0,0.0,0
2016-04-07,78629,B,1,3,1,1,1,0,1,0.3333333333333333,0
2016-04-07,78643,B,0,2,0,0,0,0,1,0.0,0
2016-04-07,78765,B,0,4,0,0,1,0,0,0.25,0
2016-04-07,79150,T,2,3,1,0,0,0,1,0.0,1
2016-04-07,79192,T,0,1,0,1,1,0,0,1.0,0
2016-04-07,79198,T,0,1,0,0,0,0,1,0.0,0
2016-04-07,61204,B,0,1,0,0,0,0,0,0.0,0
2016-04-07,61208,B,1,3,0,1,2,0,0,0.6666666666666666,0
2016-04-07,62234,B,0,1,0,0,0,0,1,0.0,0
2016-04-07,62244,B,1,0,1,0,0,0,0,0.0,0
2016-04-07,62907,T,0,5,1,2,4,0,0,0.8,0
2016-04-07,62934,T,0,1,0,0,0,0,0,0.0,0
2016-04-07,62947,T,1,4,1,0,2,0,0,0.5,0
2016-04-07,64914,T,0,5,1,0,2,0,1,0.4,1
2016-04-07,66244,B,0,5,0,0,1,0,1,0.2,0
2016-04-07,73213,T,0,4,1,2,2,0,0,0.5,0
2016-04-07,73306,T,0,1,0,0,0,0,0,0.0,0
2016-04-07,73339,T,0,5,1,2,2,0,0,0.4,0
2016-04-07,74206,B,0,3,0,0,0,0,3,0.0,0
2016-04-07,74465,T,0,4,1,2,2,0,1,0.5,0
2016-04-07,75334,B,0,4,0,1,3,0,0,0.75,0
2016-04-07,75441,T,0,0,0,0,0,0,0,0.0,0
2016-04-07,76232,B,0,3,0,0,0,0,0,0.0,0
2016-04-07,76249,B,0,5,0,0,2,0,1,0.4,0
2016-04-07,77248,B,1,2,1,0,1,0,1,0.5,0
2016-04-07,77454,T,0,4,0,0,0,0,2,0.0,0
2016-04-07,78122,T,0,4,1,0,1,0,0,0.25,0
2016-04-07,79215,B,0,2,0,0,0,0,0,0.0,0
2016-04-07,79231,B,0,3,0,0,0,0,1,0.0,0
2016-04-07,79240,B,1,4,0,0,1,0,1,0.25,0
2016-04-07,94629,T,1,4,1,0,0,0,0,0.0,0
2016-04-07,60523,B,0,3,0,0,1,0,0,0.3333333333333333,0
2016-04-07,60558,B,0,2,0,0,0,0,1,0.0,0
2016-04-07,64022,B,0,0,0,0,0,0,0,0.0,0
2016-04-07,65523,B,0,4,0,0,0,0,2,0.0,0
2016-04-07,66805,T,0,4,1,0,1,0,1,0.25,1
2016-04-07,66833,T,0,1,0,0,0,0,0,0.0,0
2016-04-07,71552,B,1,3,0,1,0,1,1,0.0,0
2016-04-07,71565,B,0,0,0,0,0,0,0,0.0,0
2016-04-07,71837,T,0,4,1,3,2,0,0,0.5,1
2016-04-07,71848,T,0,5,1,0,2,0,0,0.4,1
2016-04-07,71857,T,0,0,0,0,0,0,0,0.0,0
2016-04-07,72546,B,0,1,0,0,0,0,0,0.0,0
2016-04-07,74540,B,0,3,0,0,0,0,1,0.0,0
2016-04-07,74846,T,1,4,1,1,2,0,0,0.5,0
2016-04-07,75151,T,1,4,1,3,1,1,1,0.25,0
2016-04-07,75847,T,2,3,1,0,0,0,1,0.0,0
2016-04-07,76313,B,1,3,1,0,1,0,1,0.3333333333333333,0
2016-04-07,76509,B,0,4,0,1,1,0,0,0.25,0
2016-04-07,76536,B,0,3,0,0,0,0,1,0.0,0
2016-04-07,76802,T,1,3,1,0,1,0,0,0.3333333333333333,0
2016-04-07,76812,T,0,5,1,0,3,0,0,0.6,0
2016-04-07,76849,T,1,3,0,1,0,1,2,0.0,0
2016-04-07,77532,B,0,4,2,1,2,0,1,0.5,0
2016-04-07,77669,B,0,1,0,0,0,0,0,0.0,0
2016-04-07,60456,T,1,3,0,0,0,1,2,0.0,0
2016-04-07,62404,T,2,3,0,0,1,0,1,0.3333333333333333,0
2016-04-07,62415,T,0,5,0,0,1,0,0,0.2,0
2016-04-07,63440,T,0,2,0,0,0,0,0,0.0,0
2016-04-07,64004,B,0,0,0,0,0,0,0,0.0,0
2016-04-07,64006,B,0,0,0,0,0,0,0,0.0,0
2016-04-07,64166,B,0,2,0,0,0,0,1,0.0,0
2016-04-07,64499,T,0,0,0,0,0,0,0,0.0,0
2016-04-07,65005,B,1,3,0,0,0,0,2,0.0,0
2016-04-07,66452,T,1,4,0,0,0,0,0,0.0,0
2016-04-07,70553,B,1,3,0,0,0,0,0,0.0,1
2016-04-07,70646,B,0,4,0,0,1,0,1,0.25,0
2016-04-07,71432,T,1,3,1,0,1,0,1,0.3333333333333333,1
2016-04-07,72443,T,0,5,1,0,1,0,0,0.2,0
2016-04-07,72466,T,0,0,0,0,0,0,0,0.0,0
2016-04-07,73113,B,1,3,1,0,1,0,1,0.3333333333333333,0
2016-04-07,73153,B,0,3,0,0,0,0,1,0.0,0
2016-04-07,74339,B,0,4,0,0,1,0,1,0.25,0
2016-04-07,77609,B,0,3,0,1,1,0,1,0.3333333333333333,0
2016-04-07,78467,T,0,0,0,0,0,0,0,0.0,1
2016-04-07,78517,B,0,1,0,0,0,0,0,0.0,0
2016-04-07,78892,B,0,2,0,0,0,0,1,0.0,0
2016-04-07,79364,B,0,2,0,0,0,0,0,0.0,0
2016-04-07,79402,T,0,4,0,0,2,0,0,0.5,1
2016-04-07,79456,T,0,1,0,0,0,0,0,0.0,0
2016-04-07,79465,T,0,1,0,1,1,0,0,1.0,0
2016-04-07,95436,T,0,4,1,2,2,0,0,0.5,0
2016-04-07,99810,B,1,0,0,0,0,0,0,0.0,0
2016-04-07,60404,B,0,4,0,0,1,0,1,0.25,0
2016-04-07,61700,B,0,0,0,0,0,0,0,0.0,0
2016-04-07,62353,T,0,4,1,0,1,0,1,0.25,0
2016-04-07,62700,B,0,2,1,1,1,0,1,0.5,0
2016-04-07,64086,B,0,2,0,0,0,0,1,0.0,0
2016-04-07,64300,T,1,3,0,0,0,0,0,0.0,1
2016-04-07,64346,T,1,3,0,0,0,0,1,0.0,0
2016-04-07,66306,T,0,4,1,2,1,0,0,0.25,0
2016-04-07,66740,B,0,4,0,0,0,0,2,0.0,0
2016-04-07,71610,B,0,4,0,0,1,0,1,0.25,0
2016-04-07,71752,B,0,5,0,0,2,0,1,0.4,0
2016-04-07,73136,B,1,1,0,0,0,0,1,0.0,0
2016-04-07,73342,T,1,3,1,0,0,0,0,0.0,0
2016-04-07,73602,B,0,3,1,0,1,0,0,0.3333333333333333,0
2016-04-07,74729,B,0,5,0,0,3,0,0,0.6,0
2016-04-07,75808,B,0,5,1,2,2,0,0,0.4,0
2016-04-07,77463,T,0,4,1,3,3,0,1,0.75,0
2016-04-07,77564,T,1,3,2,0,1,0,0,0.3333333333333333,0
2016-04-07,78168,T,0,5,0,0,0,0,0,0.0,0
2016-04-07,79365,T,0,4,1,2,1,0,1,0.25,0
2016-04-07,95158,B,0,3,0,0,1,0,1,0.3333333333333333,0
2016-04-07,98144,B,0,1,0,0,0,0,1,0.0,0
2016-04-08,60404,T,0,2,0,0,0,0,1,0.0,0
2016-04-08,61700,T,2,2,1,1,0,0,0,0.0,0
2016-04-08,62700,T,1,0,0,1,0,0,0,0.0,0
2016-04-08,62907,B,3,2,1,1,1,0,0,0.5,3
2016-04-08,62934,B,0,4,1,0,1,0,0,0.25,0
2016-04-08,62947,B,0,4,0,1,2,0,1,0.5,0
2016-04-08,64086,T,0,4,0,0,1,0,1,0.25,0
2016-04-08,64906,B,0,0,0,0,0,0,0,0.0,0
2016-04-08,64914,B,1,3,0,0,0,0,1,0.0,0
2016-04-08,66740,T,0,4,1,1,1,0,1,0.25,0
2016-04-08,66968,B,0,0,0,0,0,0,0,0.0,1
2016-04-08,71347,T,0,0,1,0,0,0,0,0.0,0
2016-04-08,71610,T,1,1,0,0,0,0,1,0.0,0
2016-04-08,71752,T,2,3,1,0,1,0,1,0.3333333333333333,0
2016-04-08,73136,T,0,5,0,0,0,0,0,0.0,0
2016-04-08,73213,B,0,4,1,1,1,0,1,0.25,0
2016-04-08,73306,B,0,0,0,0,0,0,0,0.0,0
2016-04-08,73339,B,1,4,2,0,1,0,1,0.25,0
2016-04-08,73602,T,0,0,0,0,0,0,0,0.0,0
2016-04-08,74223,B,0,0,0,0,0,0,0,0.0,0
2016-04-08,74465,B,1,3,0,1,2,0,1,0.6666666666666666,0
2016-04-08,74729,T,2,2,0,0,0,0,1,0.0,0
2016-04-08,75441,B,0,1,0,0,0,0,0,0.0,0
2016-04-08,75808,T,0,5,0,1,2,0,1,0.4,0
2016-04-08,78122,B,1,2,0,0,0,1,0,0.0,0
2016-04-08,94629,B,1,3,0,0,1,0,1,0.3333333333333333,0
2016-04-08,98144,T,0,3,0,0,0,0,2,0.0,0
2016-04-08,61743,T,0,1,0,0,0,0,1,0.0,0
2016-04-08,62668,T,0,0,0,0,0,0,0,0.0,0
2016-04-08,64004,B,0,1,1,0,0,0,1,0.0,0
2016-04-08,64006,B,0,1,0,0,0,0,0,0.0,0
2016-04-08,64007,B,0,0,0,0,0,0,0,0.0,0
2016-04-08,64166,B,0,0,0,0,0,0,0,0.0,0
2016-04-08,64699,T,1,3,0,0,0,0,1,0.0,0
2016-04-08,65005,B,0,4,0,2,2,0,1,0.5,0
2016-04-08,70410,T,0,4,0,0,0,0,1,0.0,0
2016-04-08,70553,B,1,1,0,0,1,1,0,1.0,0
2016-04-08,70646,B,0,3,0,0,1,0,1,0.3333333333333333,0
2016-04-08,70756,T,1,3,0,0,0,0,0,0.0,1
2016-04-08,71207,T,1,3,0,0,0,0,1,0.0,0
2016-04-08,72303,T,1,1,0,0,0,0,0,0.0,0
2016-04-08,73113,B,0,4,0,0,0,0,0,0.0,0
2016-04-08,74339,B,0,4,1,0,1,0,0,0.25,0
2016-04-08,74605,T,0,4,0,0,0,0,0,0.0,0
2016-04-08,77609,B,0,4,0,1,1,0,0,0.25,0
2016-04-08,78517,B,0,3,1,0,0,0,0,0.0,1
2016-04-08,78629,T,0,3,0,0,2,0,1,0.6666666666666666,0
2016-04-08,78643,T,0,3,0,0,0,0,1,0.0,0
2016-04-08,78765,T,0,3,0,0,1,0,1,0.3333333333333333,0
2016-04-08,78892,B,1,2,0,0,0,0,0,0.0,0
2016-04-08,99810,B,0,4,1,0,2,0,0,0.5,0
2016-04-08,61102,T,0,3,0,0,0,0,0,0.0,0
2016-04-08,61186,T,0,4,0,0,0,0,1,0.0,0
2016-04-08,62164,T,1,3,1,1,1,0,0,0.3333333333333333,0
2016-04-08,63077,T,0,2,0,0,0,0,0,0.0,0
2016-04-08,64153,T,0,4,0,1,1,0,0,0.25,0
2016-04-08,65103,T,0,4,0,0,1,0,0,0.25,0
2016-04-08,65115,T,0,1,0,0,0,0,0,0.0,0
2016-04-08,66805,B,0,4,0,0,1,0,1,0.25,0
2016-04-08,71837,B,0,4,0,0,0,0,0,0.0,0
2016-04-08,71842,T,1,0,0,0,0,0,0,0.0,0
2016-04-08,71848,B,0,3,0,0,0,0,0,0.0,0
2016-04-08,71857,B,0,1,0,0,0,0,0,0.0,0
2016-04-08,72133,T,0,3,0,0,0,0,1,0.0,0
2016-04-08,72860,B,1,0,0,0,0,0,0,0.0,0
2016-04-08,74846,B,0,5,0,0,1,0,1,0.2,0
2016-04-08,75151,B,0,5,0,0,0,0,1,0.0,0
2016-04-08,75847,B,2,3,2,0,1,0,0,0.3333333333333333,0
2016-04-08,76100,T,1,3,1,0,1,0,0,0.3333333333333333,0
2016-04-08,76802,B,1,3,0,1,2,1,0,0.6666666666666666,0
2016-04-08,76812,B,0,4,1,0,2,0,0,0.5,0
2016-04-08,76849,B,1,4,0,0,1,0,1,0.25,0
2016-04-08,78217,T,0,1,0,0,0,0,0,0.0,0
2016-04-08,79150,T,0,4,0,0,0,0,2,0.0,0
2016-04-08,79192,T,0,0,0,0,0,0,0,0.0,0
2016-04-08,79198,T,0,1,0,0,0,0,0,0.0,0
2016-04-08,60456,T,1,3,0,0,1,1,2,0.3333333333333333,0
2016-04-08,60523,B,0,4,0,0,2,0,0,0.5,0
2016-04-08,60558,B,0,2,0,0,0,0,1,0.0,0
2016-04-08,62404,T,1,4,2,1,2,0,0,0.5,0
2016-04-08,62415,T,0,5,0,0,0,0,3,0.0,0
2016-04-08,64499,T,0,0,0,0,0,0,0,0.0,0
2016-04-08,65523,B,0,3,0,0,0,0,0,0.0,0
2016-04-08,66452,T,1,4,1,4,2,0,0,0.5,0
2016-04-08,71432,T,1,2,1,0,0,0,1,0.0,0
2016-04-08,71552,B,0,4,1,1,2,0,2,0.5,0
2016-04-08,71562,B,0,4,0,1,1,0,1,0.25,0
2016-04-08,71565,B,0,1,0,0,0,0,1,0.0,0
2016-04-08,72443,T,2,3,1,1,1,0,1,0.3333333333333333,0
2016-04-08,72466,T,0,0,0,0,0,0,0,0.0,0
2016-04-08,72546,B,0,2,0,0,0,0,0,0.0,0
2016-04-08,74540,B,2,2,1,1,1,0,1,0.5,0
2016-04-08,76313,B,0,4,0,0,0,0,1,0.0,0
2016-04-08,76509,B,0,4,1,0,3,0,1,0.75,1
2016-04-08,77532,B,0,4,0,0,1,0,1,0.25,0
2016-04-08,78467,T,0,0,0,0,0,0,0,0.0,0
2016-04-08,79402,T,0,4,1,1,0,0,0,0.0,0
2016-04-08,79456,T,0,4,1,0,2,0,0,0.5,0
2016-04-08,79465,T,1,1,0,0,0,0,0,0.0,0
2016-04-08,95436,T,0,5,0,0,2,0,1,0.4,0
2016-04-08,61204,B,0,1,0,0,0,0,0,0.0,0
2016-04-08,61208,B,0,1,0,0,0,0,0,0.0,0
2016-04-08,61353,T,0,2,0,1,1,0,1,0.5,1
2016-04-08,61366,T,0,1,0,1,1,0,0,1.0,0
2016-04-08,62353,T,0,1,0,0,0,0,1,0.0,0
2016-04-08,64300,T,2,2,1,0,0,0,1,0.0,1
2016-04-08,64346,T,0,4,0,0,1,0,1,0.25,1
2016-04-08,66209,B,0,1,1,0,1,0,0,1.0,1
2016-04-08,66244,B,2,3,0,1,0,1,1,0.0,0
2016-04-08,66306,T,1,3,1,1,2,0,0,0.6666666666666666,0
2016-04-08,73342,T,0,4,0,0,1,0,0,0.25,1
2016-04-08,74206,B,1,3,1,0,0,0,1,0.0,0
2016-04-08,75334,B,1,3,0,0,1,0,1,0.3333333333333333,0
2016-04-08,76232,B,0,4,1,3,1,0,1,0.25,0
2016-04-08,76249,B,2,3,1,1,1,0,0,0.3333333333333333,0
2016-04-08,76368,T,0,0,0,0,0,0,0,0.0,0
2016-04-08,77248,B,1,3,0,0,1,0,1,0.3333333333333333,1
2016-04-08,77463,T,0,4,0,0,1,0,2,0.25,0
2016-04-08,77564,T,0,4,1,0,1,0,2,0.25,0
2016-04-08,78168,T,1,3,1,0,0,0,2,0.0,0
2016-04-08,79215,B,0,1,0,0,0,0,1,0.0,0
2016-04-08,79231,B,4,1,1,0,0,1,0,0.0,2
2016-04-08,79240,B,0,5,1,1,3,0,1,0.6,0
2016-04-08,79365,T,0,4,0,1,1,0,2,0.25,0
2016-04-09,61700,T,0,4,0,0,0,0,2,0.0,0
2016-04-09,62700,T,1,3,0,0,0,1,0,0.0,0
2016-04-09,62797,T,0,3,0,0,1,0,2,0.3333333333333333,0
2016-04-09,62907,B,0,5,1,1,1,0,1,0.2,0
2016-04-09,62934,B,1,3,1,0,1,0,1,0.3333333333333333,0
2016-04-09,62947,B,0,4,3,0,3,0,0,0.75,0
2016-04-09,64906,B,0,0,0,0,0,0,0,0.0,0
2016-04-09,64914,B,1,3,1,2,1,0,0,0.3333333333333333,0
2016-04-09,66740,T,1,2,0,1,1,0,0,0.5,1
2016-04-09,66968,B,0,1,0,0,0,0,0,0.0,0
2016-04-09,71347,T,0,3,0,0,2,0,1,0.6666666666666666,0
2016-04-09,71752,T,1,3,1,0,0,0,1,0.0,0
2016-04-09,73136,T,0,4,0,0,2,0,1,0.5,0
2016-04-09,73213,B,0,4,1,2,2,0,1,0.5,0
2016-04-09,73306,B,0,1,0,0,0,0,0,0.0,0
2016-04-09,73339,B,0,4,0,1,0,0,0,0.0,0
2016-04-09,73602,T,0,3,0,0,1,0,0,0.3333333333333333,0
2016-04-09,74465,B,0,4,1,3,3,0,1,0.75,0
2016-04-09,75441,B,0,1,0,0,0,0,0,0.0,0
2016-04-09,75808,T,0,4,0,0,0,0,1,0.0,0
2016-04-09,77454,B,0,1,0,0,0,0,0,0.0,0
2016-04-09,78122,B,0,4,1,0,1,0,0,0.25,0
2016-04-09,94629,B,3,1,1,1,1,1,0,1.0,0
2016-04-09,63634,T,0,1,0,0,0,0,0,0.0,0
2016-04-09,63636,T,0,0,0,0,0,0,0,0.0,0
2016-04-09,63704,T,0,1,1,1,1,0,0,1.0,1
2016-04-09,64004,B,0,1,0,0,0,0,0,0.0,0
2016-04-09,64006,B,0,0,0,0,0,0,0,0.0,1
2016-04-09,64166,B,0,0,1,0,0,0,0,0.0,0
2016-04-09,64646,T,0,0,1,0,0,0,0,0.0,0
2016-04-09,64699,T,0,5,1,2,2,0,1,0.4,1
2016-04-09,65005,B,0,4,0,1,1,0,0,0.25,0
2016-04-09,70410,T,0,5,2,0,2,0,0,0.4,1
2016-04-09,70553,B,0,4,0,0,1,0,2,0.25,0
2016-04-09,70646,B,1,3,0,0,1,0,0,0.3333333333333333,0
2016-04-09,70756,T,1,4,0,1,0,1,2,0.0,0
2016-04-09,71184,T,0,0,0,0,0,0,0,0.0,0
2016-04-09,71207,T,0,5,0,0,0,0,3,0.0,0
2016-04-09,72303,T,2,2,0,0,1,0,0,0.5,0
2016-04-09,73113,B,0,4,1,0,2,0,1,0.5,0
2016-04-09,73153,B,0,1,0,0,0,0,0,0.0,0
2016-04-09,74339,B,0,4,0,1,2,0,0,0.5,0
2016-04-09,74605,T,1,4,1,0,1,0,0,0.25,0
2016-04-09,77609,B,0,4,0,1,1,0,1,0.25,0
2016-04-09,77648,T,0,3,0,0,0,0,2,0.0,0
2016-04-09,78517,B,2,3,1,0,2,1,1,0.6666666666666666,1
2016-04-09,78643,T,0,4,0,1,1,0,1,0.25,0
2016-04-09,78765,T,1,2,0,0,1,0,0,0.5,0
2016-04-09,78892,B,0,3,0,0,0,0,1,0.0,0
2016-04-09,99810,B,0,4,0,0,1,0,1,0.25,0
2016-04-09,61102,T,1,2,0,0,0,0,0,0.0,0
2016-04-09,61186,T,0,4,0,1,0,0,1,0.0,0
2016-04-09,62164,T,2,2,1,0,2,0,0,1.0,0
2016-04-09,62864,B,1,2,0,0,0,0,0,0.0,0
2016-04-09,63077,T,0,0,0,0,0,0,0,0.0,0
2016-04-09,63123,T,0,3,0,0,0,0,2,0.0,0
2016-04-09,64153,T,0,1,0,0,0,0,0,0.0,0
2016-04-09,65103,T,1,3,1,2,1,0,0,0.3333333333333333,0
2016-04-09,66805,B,0,3,0,0,0,0,1,0.0,0
2016-04-09,71837,B,0,3,0,0,0,0,1,0.0,0
2016-04-09,71842,T,0,1,0,0,0,0,0,0.0,0
2016-04-09,71848,B,1,3,1,0,0,0,0,0.0,0
2016-04-09,71857,B,0,0,0,0,0,0,0,0.0,0
2016-04-09,72133,T,0,4,1,0,2,0,0,0.5,0
2016-04-09,74846,B,1,3,0,0,0,0,1,0.0,0
2016-04-09,75151,B,0,4,1,1,1,0,3,0.25,0
2016-04-09,75847,B,0,4,1,2,3,0,0,0.75,0
2016-04-09,76100,T,0,1,0,0,0,0,0,0.0,0
2016-04-09,76802,B,1,3,1,1,1,0,1,0.3333333333333333,0
2016-04-09,76812,B,1,2,0,0,0,0,0,0.0,1
2016-04-09,78217,T,1,3,0,0,0,0,1,0.0,0
2016-04-09,79150,T,1,4,0,0,2,0,1,0.5,0
2016-04-09,79192,T,0,4,0,0,1,0,0,0.25,0
2016-04-09,60456,T,2,1,1,0,1,0,0,1.0,2
2016-04-09,60523,B,1,4,1,1,1,0,1,0.25,0
2016-04-09,62404,T,0,5,1,0,1,0,2,0.2,0
2016-04-09,62415,T,1,1,0,0,0,0,0,0.0,0
2016-04-09,63440,T,0,1,0,0,1,0,0,1.0,0
2016-04-09,64499,T,0,0,0,0,0,0,0,0.0,0
2016-04-09,66452,T,0,5,0,1,1,0,2,0.2,0
2016-04-09,71432,T,0,5,0,0,2,0,1,0.4,0
2016-04-09,71552,B,0,5,2,0,2,0,0,0.4,0
2016-04-09,71562,B,1,3,0,1,1,0,0,0.3333333333333333,0
2016-04-09,71565,B,0,4,0,0,1,0,1,0.25,0
2016-04-09,72443,T,1,3,0,0,0,0,2,0.0,0
